Origin,Horizonte,Mine,Segment,Mine_Size,Actual,Naive,LGB,RF,XGB,ARIMA,SARIMAX,RollingMean,LGB_bc,RF_bc,XGB_bc,Best_Pred,H_norm,Stack_Pred
2018-01-01,24,centinela_oxidos,SM,1,7.457,5.3,5.678166947865465,5.8520798234446705,6.118877721351539,7.938853910017964,9.089356581334501,5.4444444444444455,5.678166947865465,5.8520798234446705,6.118877721351539,5.636851809170819,0.4,7.463207261159937
2018-01-01,30,centinela_oxidos,SM,1,7.874,5.3,5.872494749949386,5.874289473992494,6.246501038613969,7.938853910017964,9.0615354185471,5.4444444444444455,5.872494749949386,5.874289473992494,6.246501038613969,5.701813044960343,0.5,7.458069334403161
2018-01-01,36,centinela_oxidos,SM,1,7.833,5.3,5.844345698481113,5.881564756301283,6.2402048306979925,7.938853910017964,9.201897480752729,5.4444444444444455,5.844345698481113,5.881564756301283,6.2402048306979925,5.695550914212497,0.6,7.38766201252866
2018-01-01,42,centinela_oxidos,SM,1,7.725,5.3,5.871688890836741,5.881564756301284,6.469349681803592,7.938853910017964,9.192374634397392,5.4444444444444455,5.871688890836741,5.881564756301284,6.469349681803592,5.703753871919186,0.7,7.36215681501359
2018-01-01,48,centinela_oxidos,SM,1,7.583,5.3,5.871688890836741,5.881564756301284,6.469349681803592,7.938853910017964,9.24041886470928,5.4444444444444455,5.871688890836741,5.881564756301284,6.469349681803592,5.703753871919186,0.8,7.300865080141708
2018-01-01,54,centinela_oxidos,SM,1,8.488439999999999,5.3,5.871688890836741,5.881564756301284,6.469349681803592,7.938853910017964,9.237159309981095,5.4444444444444455,5.871688890836741,5.881564756301284,6.469349681803592,5.703753871919186,0.9,7.239735989294625
2018-01-01,60,centinela_oxidos,SM,1,7.836679,5.3,5.871688890836741,5.881564756301283,6.469349681803592,7.938853910017964,9.253604266901721,5.4444444444444455,5.871688890836741,5.881564756301283,6.469349681803592,5.703753871919186,1.0,7.178544430910717
2018-07-01,6,centinela_oxidos,SM,1,9.1,4.3,6.020748781324432,6.5189419228059,5.66584406388489,7.13364634879644,7.992763239551407,5.594444444444444,6.567407644167959,7.210484322214377,6.270494742154318,6.112245059943134,0.1,7.717816883636371
2018-07-01,9,centinela_oxidos,SM,1,6.4,4.3,6.052752300010831,6.533719575145476,5.763426511171513,7.133646455530008,7.876347764716497,5.594444444444444,7.706984251270364,8.230099708027083,7.036903207385057,6.544083458526156,0.15,7.813697866304538
2018-07-01,12,centinela_oxidos,SM,1,5.7,4.3,5.915379992708986,6.509831061706093,5.678150498399065,7.133646455340077,7.83137009140387,5.594444444444444,9.005399113959886,9.404559729806724,8.428632274719867,7.038658435419989,0.2,8.001369592533884
2018-07-01,18,centinela_oxidos,SM,1,7.457,4.3,5.8424978889636225,6.542550978207377,5.5815365423459,7.133646455340414,7.949316113735838,5.594444444444444,5.849780858418675,6.353832984309055,5.129578831090066,5.848125682904154,0.3,7.4511110835121235
2018-07-01,24,centinela_oxidos,SM,1,7.874,4.3,5.7222532887745245,6.545082921585216,5.5019710653465985,7.133646455340414,7.926768688859763,5.594444444444444,7.501086340909059,8.150003098140544,6.8400933439950595,6.933104609492658,0.4,7.611453763376257
2018-07-01,30,centinela_oxidos,SM,1,7.833,4.3,6.061720537719402,6.669538155294497,5.657574252937654,7.133646455340414,7.943001134356946,5.594444444444444,8.063225787770016,8.669248681302001,7.285073214323685,7.257520118499382,0.5,7.619197325764839
2018-07-01,36,centinela_oxidos,SM,1,7.725,4.3,6.057087292784192,6.677809019193093,5.760835611974448,7.133646455340414,7.939893245690784,5.594444444444444,8.04574159430308,8.62924426289181,7.353630781276456,7.240273534936245,0.6,7.571131050658452
2018-07-01,42,centinela_oxidos,SM,1,7.583,4.3,6.163763523505686,6.677809019193093,6.512914724344212,7.133646455340414,7.942129787359632,5.594444444444444,8.017074632668944,8.521244262891809,7.76856504254062,7.1992734464460035,0.7,7.583024866568324
2018-07-01,48,centinela_oxidos,SM,1,8.488439999999999,4.3,6.163763523505686,6.677809019193093,6.853988552321451,7.133646455340414,7.941701557826872,5.594444444444444,7.875074632668945,8.37924426289181,7.96763887051786,7.114073446446004,0.8,7.5513230132445175
2018-07-01,54,centinela_oxidos,SM,1,7.836679,4.3,6.163763523505686,6.677809019193093,6.853988552321451,7.133646455340414,7.94200972288784,5.594444444444444,8.780514632668943,9.284684262891808,8.873078870517858,7.657337446446003,0.9,7.6187959518384
2018-07-01,60,centinela_oxidos,SM,1,7.014,4.3,6.163763523505686,6.677809019193093,6.853988552321451,7.133646455340414,7.941950718608481,5.594444444444444,8.128753632668946,8.632923262891811,8.22131787051786,7.266280846446005,1.0,7.463980916852167
2019-01-01,6,centinela_oxidos,SM,1,5.7,7.8,7.520919482619336,8.082280150896382,6.43084393856447,9.297984253910531,9.117377516831345,6.033333333333333,9.333874523378883,9.71858038919767,8.450247245756739,7.430490982515311,0.1,7.731480140357136
2019-01-01,9,centinela_oxidos,SM,1,7.6,7.8,7.4904233449258895,8.082280150896382,6.388133505328058,9.297995723755529,9.434546409030984,6.033333333333333,8.49116317055024,8.86361042976445,7.343158597849074,7.090954720062937,0.15,7.551859635628024
2019-01-01,12,centinela_oxidos,SM,1,7.457,7.8,7.184803150751611,8.073679163866439,6.815300046499213,9.297995636785782,9.639204822287155,6.033333333333333,8.622122715022567,9.116127967063708,8.201465685460082,7.1676501364172545,0.2,7.6338056752093015
2019-01-01,18,centinela_oxidos,SM,1,7.874,7.8,6.712413676314541,8.071614818569676,6.815847251571873,9.297995637440225,9.685530077046389,6.033333333333333,7.523306216560256,8.434480332516827,7.5276001247710065,7.006113303935937,0.3,7.413335658225453
2019-01-01,24,centinela_oxidos,SM,1,7.833,7.8,6.662551077072984,8.071614818569676,6.845484103516664,9.297995637440263,9.779257244732902,6.033333333333333,8.627840958752989,9.538533446054732,8.700559710167594,7.86324565477565,0.4,7.506944158277439
2019-01-01,30,centinela_oxidos,SM,1,7.725,7.8,6.837390475494683,8.071614818569676,6.898719308927088,9.297995637440263,9.787495462400582,6.033333333333333,8.723782831660289,9.653201003926181,8.800181663151276,7.926428484009275,0.5,7.455117876219385
2019-01-01,36,centinela_oxidos,SM,1,7.583,7.8,7.099746250225664,8.090415963972257,7.738939235752058,9.297995637440263,9.803928205228413,6.033333333333333,8.928029754593013,9.589729076225069,9.517419014415838,7.968660982578758,0.6,7.562143028680126
2019-01-01,42,centinela_oxidos,SM,1,8.488439999999999,7.8,7.527220857866085,8.12271368171731,8.223558481957923,9.297995637440263,9.805372351403722,6.033333333333333,9.16349465069487,9.497026793970122,9.386426278884022,8.011489766732831,0.7,7.540229759760699
2019-01-01,48,centinela_oxidos,SM,1,7.836679,7.8,8.209110738260199,8.147701931274446,8.582087659486005,9.297995637440263,9.80825234556614,6.033333333333333,10.227104531088985,9.903735043527256,9.956138542423483,8.452585205718204,0.8,7.673650833647025
2019-01-01,54,centinela_oxidos,SM,1,7.014,7.8,8.46423519773394,8.147701931274446,9.596613323823858,9.297995637440263,9.808505445280318,6.033333333333333,10.609068490562725,10.030574543527257,11.097503706761337,8.605226243560328,0.9,7.841761662151158
2019-01-01,60,centinela_oxidos,SM,1,7.922,7.8,8.46423519773394,8.147701931274446,9.596613323823858,9.297995637440263,9.809010188614664,6.033333333333333,9.871848490562726,9.293354543527258,10.360283706761336,8.162894243560329,1.0,7.685543975317012
2019-07-01,6,centinela_oxidos,SM,1,7.457,7.1,5.977334493668289,5.995410995554638,5.437803934715752,5.567598287768668,6.142366965143395,6.427777777777778,6.578998026634876,6.2921844374567035,6.540458159989107,6.430903159484982,0.1,7.760798338265796
2019-07-01,9,centinela_oxidos,SM,1,7.858,7.1,5.903669583563108,6.016296776726192,5.322004191051725,5.567595308670325,5.048369498153928,6.427777777777778,6.6073550190040455,6.376423579006109,6.362643084289716,6.453422386268698,0.15,7.66920474546656
2019-07-01,12,centinela_oxidos,SM,1,7.874,7.1,5.975319711290153,6.067438225130215,5.343662737196601,5.567595322768095,4.775469140986877,6.427777777777778,7.024265037220253,6.556844372639581,6.481673147670776,6.572888548638634,0.2,7.667052555456122
2019-07-01,18,centinela_oxidos,SM,1,7.833,7.1,6.515087264405495,6.136579595109397,5.995729303142199,5.567595322701696,4.848819557937681,6.427777777777778,7.442877732464458,6.312618331550938,6.822948801417663,6.652762904892738,0.3,7.744290898858898
2019-07-01,24,centinela_oxidos,SM,1,7.725,7.1,6.619452796335564,6.267958878474284,5.97222127950859,5.5675953227016945,4.543932521796402,6.427777777777778,8.319795691764572,7.16636635727443,7.538110316103656,7.216959725822812,0.4,7.741978877505266
2019-07-01,30,centinela_oxidos,SM,1,7.583,7.1,7.353319039744834,6.385988823576179,6.327566947588766,5.5675953227016945,4.560196038592772,6.427777777777778,8.90678378535701,7.32484134095729,7.870635414095862,7.440598649005401,0.5,7.768959907867704
2019-07-01,36,centinela_oxidos,SM,1,8.488439999999999,7.1,7.409970550531225,6.406265488164039,6.769337069185105,5.5675953227016945,4.492418213327789,6.427777777777778,8.789910803367569,7.236668908341828,7.903010509710272,7.37908502462393,0.6,7.709673315013895
2019-07-01,42,centinela_oxidos,SM,1,7.836679,7.1,7.609655436844383,6.471836138723191,7.337190301905663,5.5675953227016945,4.496033505931525,6.427777777777778,9.020911012774878,7.509953652985962,8.200729339203754,7.530370510839362,0.7,7.672122185979974
2019-07-01,48,centinela_oxidos,SM,1,7.014,7.1,7.570088994573653,6.471836138723192,7.340835045606938,5.5675953227016945,4.480966558620146,6.427777777777778,8.791274277039443,7.538850569800251,8.008399414403256,7.4701485651630195,0.8,7.546907025451696
2019-07-01,54,centinela_oxidos,SM,1,7.922,7.1,7.578610852420278,6.471836138723192,7.34441068220914,5.5675953227016945,4.481770234515689,6.427777777777778,8.525087981728156,7.349183903133584,7.48413316289284,7.333392676569633,0.9,7.402490899710751
2019-07-01,60,centinela_oxidos,SM,1,9.04,7.1,7.4352812163973505,6.471836138723192,7.06615684758012,5.5675953227016945,4.478420866834174,6.427777777777778,8.192945012371895,7.160370569800251,7.017065994930487,7.177105785762755,1.0,7.259356704120332
2020-01-01,6,centinela_oxidos,SM,1,7.874,9.1,7.593703608431208,6.934185610348912,6.954909869300325,7.489476446729574,6.10350754602777,6.676583333333333,8.414867634739075,7.522162942886801,8.286699554576403,7.193356115525175,0.1,7.833698932790022
2020-01-01,9,centinela_oxidos,SM,1,7.572,9.1,7.54523457150062,6.934185610348912,6.844058051690338,7.4894773002114245,6.819892057517411,6.676583333333333,8.561581252190546,7.664706517877302,8.2585361738559,7.251207554013569,0.15,7.797096317348353
2020-01-01,12,centinela_oxidos,SM,1,7.833,9.1,7.313382393285212,6.899077243223788,6.736377028377996,7.4894772958473315,6.739094576155217,6.676583333333333,8.574761459910249,7.7177722975732586,8.222469151934478,7.264456751496701,0.2,7.753031163750885
2020-01-01,18,centinela_oxidos,SM,1,7.725,9.1,7.300767780690415,6.856653824872599,6.7597844731598595,7.489477295869533,6.310028873788674,6.676583333333333,8.326088815633263,7.412787978426406,7.839516771080908,7.273010865181584,0.3,7.651982876597414
2020-01-01,24,centinela_oxidos,SM,1,7.583,9.1,7.297359753438456,6.838457160275912,6.902516298405172,7.489477295869534,6.510028326000525,6.676583333333333,8.849003725926321,7.87652304975745,8.515127755974325,7.688291366038465,0.4,7.672517419456471
2020-01-01,30,centinela_oxidos,SM,1,8.488439999999999,9.1,7.4717006748378205,6.820354658287819,7.093173509513919,7.489477295869534,6.375014561987969,6.676583333333333,8.694219474110744,7.8237468404296076,8.56433312249705,7.626023227695439,0.5,7.603010093801965
2020-01-01,36,centinela_oxidos,SM,1,7.836679,9.1,7.632230586010686,6.825720210969983,7.3054332820431,7.489477295869534,6.437948230868374,6.676583333333333,8.936803138005137,7.969066404062315,8.585464095140699,7.742394195953569,0.6,7.549644895370159
2020-01-01,42,centinela_oxidos,SM,1,7.014,9.1,7.992548787746337,6.855035432161609,7.881667178997148,7.489477295869534,6.395463556912053,6.676583333333333,9.107746360483112,7.97483428317789,8.6541936314943,7.795407526431635,0.7,7.5151859700982415
2020-01-01,48,centinela_oxidos,SM,1,7.922,9.1,7.968892300020871,6.855035432161609,7.939514789514224,7.489477295869534,6.415266844545825,6.676583333333333,8.7457590132268,7.790837220788605,8.358479304709727,7.631612203537955,0.8,7.394453169287489
2020-01-01,54,centinela_oxidos,SM,1,9.04,9.1,8.052241370051709,6.855035432161609,7.912455551048886,7.489477295869534,6.401898225913675,6.676583333333333,8.847946503927547,7.875587220788605,8.161644741009376,7.68769345074818,0.9,7.303194653703869
2020-01-01,60,centinela_oxidos,SM,1,6.839,9.1,7.92109772801452,6.855035432161609,7.714545999003763,7.489477295869534,6.40812971071478,6.676583333333333,8.890525270896092,8.013477220788605,8.171188647621507,7.741834080838743,1.0,7.223856954009373
2020-07-01,6,centinela_oxidos,SM,1,7.833,5.7,7.250114723531238,7.33250916149845,6.64734094848318,7.9156647393184265,8.498654656231672,7.174611111111111,7.963105222891291,7.9908539054589784,7.896590722843978,7.495558492336721,0.1,7.605529329946217
2020-07-01,9,centinela_oxidos,SM,1,5.004,5.7,7.253340441459823,7.33250916149845,6.7451526657629985,7.915665805524587,8.668202504763196,7.174611111111111,8.07177087171164,8.04448876545138,8.022323553157381,7.5280185940992705,0.15,7.592981507305338
2020-07-01,12,centinela_oxidos,SM,1,7.725,5.7,7.238820475679096,7.320815405650397,6.654298114209102,7.9156658001446285,8.683713076004803,7.174611111111111,8.351847250322082,8.162556000485216,8.062496407378688,7.6076473168281264,0.2,7.573382904444933
2020-07-01,18,centinela_oxidos,SM,1,7.583,5.7,7.186290950581062,7.336739158565311,6.5905728433205795,7.915665800171638,8.860904201076286,7.174611111111111,8.091394222397257,7.955315716433836,7.647401787025446,7.598983040263329,0.3,7.442513162411027
2020-07-01,24,centinela_oxidos,SM,1,8.488439999999999,5.7,7.232323412644876,7.366180002089807,6.633239967764927,7.915665800171639,8.912258804797657,7.174611111111111,8.530766639947476,8.345541281619855,8.059425874139215,7.932736820914644,0.4,7.41882465799121
2020-07-01,30,centinela_oxidos,SM,1,7.836679,5.7,7.30956947577209,7.376181721088566,6.8174606679562375,7.915665800171639,8.961429551254874,7.174611111111111,8.490932380222866,8.512512535144433,8.273441656439958,7.970877919054633,0.5,7.3517270136780475
2020-07-01,36,centinela_oxidos,SM,1,7.014,5.7,7.469447701345489,7.452774677111192,6.979794582089055,7.915665800171639,8.97568051439945,7.174611111111111,8.553995425738913,8.56964338939106,8.110068376158514,8.006936088983437,0.6,7.251072059547284
2020-07-01,42,centinela_oxidos,SM,1,7.922,5.7,7.6357087855436845,7.505585511244293,7.279331404660503,7.915665800171639,8.989325454575678,7.174611111111111,8.332157086183837,8.433217505624995,7.723819130858796,7.899456821987094,0.7,7.117787937573034
2020-07-01,48,centinela_oxidos,SM,1,9.04,5.7,7.8146861569171024,7.505585511244293,7.336126123464095,7.915665800171639,8.993280113668163,7.174611111111111,8.426801067477673,8.467619855713568,7.667794777717653,7.938170721401817,0.8,7.043579412779183
2020-07-01,54,centinela_oxidos,SM,1,6.839,5.7,7.65539741691579,7.505585511244293,7.355484733399287,7.915665800171639,8.997066600671667,7.174611111111111,8.48951325000612,8.759019855713568,7.7803449751579015,8.044404376160351,0.9,6.946791534166027
2020-07-01,60,centinela_oxidos,SM,1,5.917,5.7,7.651814718519461,7.505585511244293,7.55051477846253,7.915665800171639,8.998164023237367,7.174611111111111,8.210937207221813,8.42913185571357,7.740719697555973,7.861865163325059,1.0,6.904401185240814
2020-10-01,6,centinela_oxidos,SM,1,5.004,7.6,7.328432098599664,7.157498031073665,6.912186281277097,7.534704981660811,7.793157544289801,7.406305555555556,8.0197383941445,7.7895337907910305,8.150837601830565,7.605637770320439,0.1,7.708786977652335
2020-10-01,9,centinela_oxidos,SM,1,7.725,7.6,7.341269307864812,7.157498031073665,6.902253345436714,7.534703923699382,7.803433344656532,7.406305555555556,7.648404592831356,7.362729507451364,7.6763703073048655,7.446010153389878,0.15,7.671919279031789
2020-10-01,12,centinela_oxidos,SM,1,8.114,7.6,7.33367784219439,7.156101033242869,6.883866108703924,7.534703929319207,7.701052474865316,7.406305555555556,8.34223007511703,7.924915627996819,8.23581500064373,7.697212473956103,0.2,7.66960013941787
2020-10-01,18,centinela_oxidos,SM,1,8.0,7.6,7.298599428951052,7.160828498523974,6.817069211305729,7.534703929289514,7.762499237206801,7.406305555555556,8.118970330367704,7.71735243698686,7.863164523839688,7.662233469616419,0.3,7.592854617456642
2020-10-01,24,centinela_oxidos,SM,1,9.618,7.6,7.363232886325759,7.185715675512764,6.778182208664021,7.534703929289513,7.738448382942508,7.406305555555556,8.654621673637113,8.18889340810617,8.27587046934844,8.015576746745207,0.4,7.554647778785013
2020-10-01,30,centinela_oxidos,SM,1,6.065934,7.6,7.367126064838218,7.24009199656049,6.845156249143835,7.534703929289513,7.7544942494368065,7.406305555555556,8.43944673925185,8.263783888092284,8.228343461554228,7.973491410425463,0.5,7.476086030035961
2020-10-01,36,centinela_oxidos,SM,1,7.511,7.6,7.476400061479117,7.267950646765049,6.959550944260035,7.534703929289513,7.748213742930206,7.406305555555556,8.304281881582721,8.125545460813075,7.907146675636408,7.8914704249409615,0.6,7.397732258730732
2020-10-01,42,centinela_oxidos,SM,1,8.98,7.6,7.637167785242951,7.299312526026278,7.077404803836505,7.534703929289513,7.752403871389474,7.406305555555556,8.265256571519132,8.141741602802815,7.554922674891666,7.884621674518807,0.7,7.287085889536089
2020-10-01,48,centinela_oxidos,SM,1,7.89,7.6,7.72003035572415,7.3060369848564966,7.59077284153057,7.534703929289513,7.750763814801612,7.406305555555556,8.434345088371774,8.363468020040177,8.15114236616452,8.001866154745809,0.8,7.313565106205907
2020-10-01,54,centinela_oxidos,SM,1,6.133,7.6,7.643132236180115,7.3060369848564966,7.6057852149235625,7.534703929289513,7.751858001675932,7.406305555555556,8.202162527602757,8.239468020040176,7.873754627489193,7.895011386515103,0.9,7.234651389699627
2020-10-01,60,centinela_oxidos,SM,1,4.625,7.6,7.653964178776857,7.306036984856497,7.590175336775209,7.534703929289513,7.751429726407279,7.406305555555556,7.830763799608906,7.8108946867068445,7.476426972942656,7.655019768116948,1.0,7.190418288954696
2021-04-01,6,centinela_oxidos,SM,1,8.114,7.858,6.881586351212579,6.354489784249771,6.444263583121694,5.546951245217364,5.434117597225959,7.342666666666667,7.1420728761653445,6.588592145282703,7.233366674842225,7.151733004289609,0.1,7.5667800461183035
2021-04-01,9,centinela_oxidos,SM,1,7.583,7.858,6.861052522842777,6.414412490163087,6.346675307872455,5.547072125296697,5.504549228343307,7.342666666666667,7.179130008833412,6.671396894047733,7.127739368697054,7.175705380576229,0.15,7.5605744551911735
2021-04-01,12,centinela_oxidos,SM,1,8.0,7.858,7.108947059100309,6.53198486694246,6.341609645361051,5.547070335054987,4.754439799865028,7.342666666666667,8.08489499557766,7.327811514839721,7.676156394351751,7.488141302083475,0.2,7.6309782896898675
2021-04-01,18,centinela_oxidos,SM,1,9.618,7.858,7.1235457370716215,6.604930668200202,6.645565513125871,5.547070361175914,4.8647748863542954,7.342666666666667,7.9269208770071735,7.20183282995068,7.711208750825589,7.453521760072797,0.3,7.602994057672543
2021-04-01,24,centinela_oxidos,SM,1,6.065934,7.858,7.028693806186164,6.691200031168655,6.735465634569352,5.547070361181643,4.60829939377245,7.342666666666667,8.457708068692217,7.898535848318321,8.42488668534685,7.843939841769828,0.4,7.596232990761912
2021-04-01,30,centinela_oxidos,SM,1,7.511,7.858,7.009281912819554,6.707107695627331,6.850123092227564,5.547070361181645,4.649915228580056,7.342666666666667,7.742529338768635,7.416821031717371,7.924394667273068,7.484871777812469,0.5,7.54058494739003
2021-04-01,36,centinela_oxidos,SM,1,8.98,7.858,6.972475852049513,6.708456283526825,6.715431270615052,5.547070361181645,4.553178027899211,7.342666666666667,7.687031689069872,7.478258888887268,7.6064346197576524,7.486653840053808,0.6,7.529717953609144
2021-04-01,42,centinela_oxidos,SM,1,7.89,7.858,6.94609614645044,6.729424033149798,6.593183366392119,5.547070361181645,4.56887465177075,7.342666666666667,7.676291136795316,7.691604309525933,7.274283712462755,7.547435300563041,0.7,7.510793654754467
2021-04-01,48,centinela_oxidos,SM,1,6.133,7.858,6.986993917649024,6.732830533434723,6.4499276312921605,5.547070361181645,4.532387399727993,7.342666666666667,7.623545066243538,7.722623280041235,6.972991103616892,7.540917170552099,0.8,7.499993852936203
2021-04-01,54,centinela_oxidos,SM,1,4.625,7.858,6.985021617605947,6.738558645186,6.361102689471825,5.547070361181645,4.538307838477411,7.342666666666667,7.248457262228196,7.371065677506798,6.3803928695389995,7.322923548587164,0.9,7.4823889746224035
2018-01-01,6,centinela_sulfuros,LC,2,8.6,16.4,13.806124012780787,13.797784116217036,14.15508338976856,13.408056852709509,0.0,13.413888888888888,13.806124012780787,13.797784116217036,14.15508338976856,13.6079214766939,0.1,13.049032801055986
2018-01-01,9,centinela_sulfuros,LC,2,16.7,16.4,13.873664081724417,14.09586233725827,14.17882330187095,13.604409375312505,0.0,13.413888888888888,13.873664081724417,14.09586233725827,14.17882330187095,13.699326049190116,0.15,12.677497857285934
2018-01-01,12,centinela_sulfuros,LC,2,16.6,16.4,13.768872965701465,13.301372317113815,14.185875076998647,13.644748020456761,0.0,13.413888888888888,13.768872965701465,13.301372317113815,14.185875076998647,13.474505765148264,0.2,12.527605867261519
2018-01-01,18,centinela_sulfuros,LC,2,20.8,16.4,13.814777878825167,13.522656094663926,14.406503983084676,13.654737703222281,0.0,13.413888888888888,13.814777878825167,13.522656094663926,14.406503983084676,13.541302937816717,0.3,12.12926678522455
2018-01-01,24,centinela_sulfuros,LC,2,17.118,16.4,13.871664985248326,13.532409259453205,14.449606964566998,13.65515932335583,0.0,13.413888888888888,13.871664985248326,13.532409259453205,14.449606964566998,13.557963005619827,0.4,11.775221710446397
2018-01-01,30,centinela_sulfuros,LC,2,9.824,16.4,13.887620124583002,13.442193002093143,14.444006391178892,13.655177118068755,0.0,13.413888888888888,13.887620124583002,13.442193002093143,14.444006391178892,13.53939772611348,0.5,11.438290301288033
2018-01-01,36,centinela_sulfuros,LC,2,16.0,16.4,13.869426637395202,13.423489313805588,14.311616102070454,13.655177869104538,0.0,13.413888888888888,13.869426637395202,13.423489313805588,14.311616102070454,13.530173432244641,0.6,11.118145864293853
2018-01-01,42,centinela_sulfuros,LC,2,14.8,16.4,13.869426637395202,13.40628103892649,14.287758600575247,13.655177900802421,0.0,13.413888888888888,13.869426637395202,13.40628103892649,14.287758600575247,13.525871363524868,0.7,10.78107553711912
2018-01-01,48,centinela_sulfuros,LC,2,12.413,16.4,13.869426637395202,13.40628103892649,14.287758600575247,13.655177902140249,0.0,13.413888888888888,13.869426637395202,13.40628103892649,14.287758600575247,13.525871363524868,0.8,10.439697037469681
2018-01-01,54,centinela_sulfuros,LC,2,12.22597924234586,16.4,13.869426637395202,13.40628103892649,14.287758600575247,13.655177902196714,0.0,13.413888888888888,13.869426637395202,13.40628103892649,14.287758600575247,13.525871363524868,0.9,10.098318538950435
2018-01-01,60,centinela_sulfuros,LC,2,9.888067271067618,16.4,13.869426637395202,13.40628103892649,14.287758600575247,13.655177902199098,0.0,13.413888888888888,13.869426637395202,13.40628103892649,14.287758600575247,13.525871363524868,1.0,9.756940040478892
2018-07-01,6,centinela_sulfuros,LC,2,16.6,17.7,12.110627429515715,12.426309492503183,10.826276948915517,12.953799156415668,10.792651214144593,12.963888888888889,6.9045034167349275,7.2285253762861466,5.2711935591469565,10.015201642699713,0.1,17.04029379729589
2018-07-01,9,centinela_sulfuros,LC,2,15.3,17.7,11.987958818840848,13.026658456816211,10.701232237098845,13.191446843262899,10.49503137075298,12.963888888888889,14.81429473711643,15.63079611955794,13.222408935227893,14.093217158613037,0.15,14.224308916708306
2018-07-01,12,centinela_sulfuros,LC,2,20.8,17.7,11.95075507789922,12.601776169329089,10.911472538751266,13.253832404710773,10.276626637273107,12.963888888888889,14.781882112197756,15.900403852215275,13.32559746175262,14.152515935547703,0.2,14.006186745815146
2018-07-01,18,centinela_sulfuros,LC,2,17.118,17.7,11.415400985776726,12.394824002948688,10.757266567254774,13.274508588165368,10.747074374498808,12.963888888888889,18.40062310695156,19.672167908284763,17.1507625841701,16.000142198253524,0.3,12.475367188892436
2018-07-01,24,centinela_sulfuros,LC,2,9.824,17.7,11.171304226070822,12.262311879336103,10.60036341932392,13.275933445459275,10.46927916817259,12.963888888888889,14.417639240822494,15.847902619882897,13.26875645475692,14.048329909620792,0.4,13.387247890357557
2018-07-01,30,centinela_sulfuros,LC,2,16.0,17.7,10.95091984697769,12.350348673881701,10.450072226673331,13.276031636612998,10.716669811098596,12.963888888888889,6.887299722394689,8.732155671788558,5.830065835494439,10.386808292990256,0.5,15.416151062105456
2018-07-01,36,centinela_sulfuros,LC,2,14.8,17.7,10.602354427757387,12.352348224835767,10.38712042687133,13.276038403257425,10.570552168602175,12.963888888888889,12.732927790362185,14.92885891103018,12.075504324800876,13.397391119792536,0.6,13.146951250576263
2018-07-01,42,centinela_sulfuros,LC,2,12.413,17.7,10.188590472424519,12.352348224835767,10.159239200761759,13.276038869567017,10.700676799930228,12.963888888888889,11.119163835029317,13.746067185909277,10.671480600186513,12.698252199679093,0.7,13.275132021702909
2018-07-01,48,centinela_sulfuros,LC,2,12.22597924234586,17.7,10.037537891736148,12.340674038979175,9.995552844727417,13.276038901701797,10.62382059832115,12.963888888888889,8.581111254340946,11.347393000052685,8.12079424415217,11.464070508042852,0.8,13.7459346983217
2018-07-01,54,centinela_sulfuros,LC,2,9.888067271067618,17.7,10.037537891736148,12.340674038979175,9.995552844727417,13.276038903916302,10.692264659711942,12.963888888888889,8.394090496686806,11.160372242398545,7.93377348649803,11.370560129215782,0.9,13.473961128203827
2018-07-01,60,centinela_sulfuros,LC,2,14.484,17.7,10.037537891736148,12.340674038979175,9.995552844727417,13.27603890406891,10.651839180480662,12.963888888888889,6.056178525408564,8.822460271120303,5.595861515219788,10.201604143576661,1.0,13.88631132297913
2019-01-01,6,centinela_sulfuros,LC,2,20.8,7.8,15.618818426964218,14.622325313797461,15.270787688197293,14.056581879773663,14.272394923278629,14.01388888888889,15.260442705815969,14.110278509437352,15.380107518855255,14.349624748257774,0.1,14.466424312131537
2019-01-01,9,centinela_sulfuros,LC,2,10.9,7.8,15.088924880580368,14.520282235861636,14.949396559062187,13.919090735318864,12.47955949783102,14.01388888888889,18.158113430297735,16.959021838824395,18.509368789577287,15.786228261724977,0.15,13.670739837761003
2019-01-01,12,centinela_sulfuros,LC,2,17.118,7.8,14.790695734665016,14.299396142729465,14.76818821443907,13.883192131837797,12.150864796050561,14.01388888888889,20.630881712864674,20.047821899508016,20.919514406564115,17.176620347537614,0.2,12.921489729373114
2019-01-01,18,centinela_sulfuros,LC,2,9.824,7.8,15.937908311683625,14.450268445433167,15.052387930691022,13.871371816314296,12.988431143535509,14.01388888888889,22.281818879382676,20.450528396626858,21.429502655521297,17.690031263446826,0.3,12.408770375569787
2019-01-01,24,centinela_sulfuros,LC,2,16.0,7.8,15.746280502227496,14.484727469126547,15.004781418616126,13.870566002471561,14.578021073115991,14.01388888888889,16.695795896567923,15.058366899731892,15.950796226670667,14.945485143519399,0.4,13.47650282073803
2019-01-01,30,centinela_sulfuros,LC,2,14.8,7.8,15.940184897490985,14.578587290719204,15.12217063299537,13.870511068578484,13.943042156852684,14.01388888888889,16.43291491171064,14.594316452731782,15.587131324069258,14.76375228555505,0.5,13.271631672483148
2019-01-01,36,centinela_sulfuros,LC,2,12.413,7.8,15.138542174747819,14.701409247397436,15.086313841178093,13.87050732362841,12.73858732280783,14.01388888888889,18.302651642171526,17.213490478076757,18.136945576707202,15.885979974506515,0.6,12.40567241505223
