Mine,ForecastDate,Horizonte,Scenario,Pred,Naive_Pred,Lower,Upper,Origin_Prod,Mine_Size,Size_Label,Company_Size,Segment,Cu_Regime
el soldado,2026-06-01,6,bull,2.488482320667034,3.312,2.938482320667034,3.500482320667034,3.312,0,Small,1,SmallMed,0.8
el soldado,2026-09-01,9,bull,9.208482320667034,3.312,2.370482320667034,5.327482320667034,3.312,0,Small,1,SmallMed,0.8
el soldado,2026-12-01,12,bull,2.415482320667034,3.312,2.347482320667034,3.454482320667034,3.312,0,Small,1,SmallMed,0.8
el soldado,2027-06-01,18,bull,2.490482320667034,3.312,2.060482320667034,3.470482320667034,3.312,0,Small,1,SmallMed,0.8
el soldado,2027-12-01,24,bull,1.883482320667034,3.312,1.693482320667034,3.410482320667034,3.312,0,Small,1,SmallMed,0.8
el soldado,2028-06-01,30,bull,2.128482320667034,3.312,1.583482320667034,3.361482320667034,3.312,0,Small,1,SmallMed,0.8
el soldado,2028-12-01,36,bull,1.668482320667034,3.312,1.491482320667034,3.306482320667034,3.312,0,Small,1,SmallMed,0.8
el soldado,2029-06-01,42,bull,1.650482320667034,3.312,1.642482320667034,3.382482320667034,3.312,0,Small,1,SmallMed,0.8
el soldado,2029-12-01,48,bull,1.428482320667034,3.312,1.598482320667034,3.328482320667034,3.312,0,Small,1,SmallMed,0.8
el soldado,2030-06-01,54,bull,1.500482320667034,3.312,1.671482320667034,3.037482320667034,3.312,0,Small,1,SmallMed,0.8
el soldado,2030-12-01,60,bull,1.501482320667034,3.312,1.385482320667034,3.267482320667034,3.312,0,Small,1,SmallMed,0.8
el soldado,2031-12-01,72,bull,1.621482320667034,3.312,1.807482320667034,3.022482320667034,3.312,0,Small,1,SmallMed,0.8
el soldado,2032-12-01,84,bull,1.524482320667034,3.312,1.654482320667034,3.256482320667034,3.312,0,Small,1,SmallMed,0.8
el teniente,2026-01-01,1,bull,14.906849693628553,28.587,9.799849693628554,19.643849693628553,28.587,3,Colossal,2,LargeColossal,0.8
el teniente,2026-03-01,3,bull,12.220849693628553,28.587,4.060849693628553,20.377849693628555,28.587,3,Colossal,2,LargeColossal,0.8
el teniente,2026-06-01,6,bull,69.31384969362855,28.587,44.280849693628554,23.940849693628557,28.587,3,Colossal,2,LargeColossal,0.8
el teniente,2026-09-01,9,bull,5.0218496936285515,28.587,0.0,21.857849693628552,28.587,3,Colossal,2,LargeColossal,0.8
el teniente,2026-12-01,12,bull,66.12584969362855,28.587,44.161849693628554,20.945849693628553,28.587,3,Colossal,2,LargeColossal,0.8
el teniente,2027-06-01,18,bull,58.26984969362856,28.587,49.22684969362855,24.615849693628554,28.587,3,Colossal,2,LargeColossal,0.8
el teniente,2027-12-01,24,bull,88.15384969362856,28.587,47.96084969362855,24.634849693628553,28.587,3,Colossal,2,LargeColossal,0.8
el teniente,2028-06-01,30,bull,74.48984969362856,28.587,49.310849693628555,28.655849693628554,28.587,3,Colossal,2,LargeColossal,0.8
el teniente,2028-12-01,36,bull,68.82184969362855,28.587,49.13784969362855,30.209849693628556,28.587,3,Colossal,2,LargeColossal,0.8
el teniente,2029-06-01,42,bull,119.42084969362854,28.587,47.89984969362855,35.560849693628555,28.587,3,Colossal,2,LargeColossal,0.8
el teniente,2029-12-01,48,bull,118.95184969362855,28.587,46.103849693628554,31.09584969362855,28.587,3,Colossal,2,LargeColossal,0.8
el teniente,2030-06-01,54,bull,131.71084969362855,28.587,47.29684969362855,34.53184969362855,28.587,3,Colossal,2,LargeColossal,0.8
el teniente,2030-12-01,60,bull,129.10084969362853,28.587,43.46184969362855,35.112849693628554,28.587,3,Colossal,2,LargeColossal,0.8
el teniente,2031-12-01,72,bull,130.51684969362853,28.587,43.82384969362855,38.51084969362856,28.587,3,Colossal,2,LargeColossal,0.8
el teniente,2032-12-01,84,bull,125.55884969362855,28.587,43.82684969362855,45.13284969362856,28.587,3,Colossal,2,LargeColossal,0.8
escondida,2026-01-01,1,bull,119.14351034857782,111.535,85.08951034857783,129.52951034857784,111.535,3,Colossal,2,LargeColossal,0.8
escondida,2026-03-01,3,bull,116.88251034857782,111.535,73.24351034857783,129.61551034857783,111.535,3,Colossal,2,LargeColossal,0.8
escondida,2026-06-01,6,bull,152.68151034857783,111.535,186.94451034857784,138.67051034857784,111.535,3,Colossal,2,LargeColossal,0.8
escondida,2026-09-01,9,bull,80.27151034857782,111.535,49.435510348577836,128.10751034857785,111.535,3,Colossal,2,LargeColossal,0.8
escondida,2026-12-01,12,bull,249.27251034857784,111.535,182.63051034857784,129.36351034857785,111.535,3,Colossal,2,LargeColossal,0.8
escondida,2027-06-01,18,bull,290.96451034857785,111.535,220.63051034857784,139.78651034857785,111.535,3,Colossal,2,LargeColossal,0.8
escondida,2027-12-01,24,bull,342.7205103485778,111.535,218.51651034857784,138.13151034857785,111.535,3,Colossal,2,LargeColossal,0.8
escondida,2028-06-01,30,bull,267.94951034857786,111.535,199.49651034857783,133.46351034857784,111.535,3,Colossal,2,LargeColossal,0.8
escondida,2028-12-01,36,bull,297.95551034857783,111.535,209.17351034857785,143.47651034857785,111.535,3,Colossal,2,LargeColossal,0.8
escondida,2029-06-01,42,bull,353.98351034857785,111.535,215.72551034857784,145.38451034857783,111.535,3,Colossal,2,LargeColossal,0.8
escondida,2029-12-01,48,bull,474.6075103485778,111.535,204.43451034857785,143.15551034857785,111.535,3,Colossal,2,LargeColossal,0.8
escondida,2030-06-01,54,bull,518.5345103485778,111.535,202.01251034857785,147.67051034857784,111.535,3,Colossal,2,LargeColossal,0.8
escondida,2030-12-01,60,bull,531.7435103485778,111.535,195.23451034857783,150.20351034857785,111.535,3,Colossal,2,LargeColossal,0.8
escondida,2031-12-01,72,bull,537.2265103485778,111.535,197.08051034857783,153.51651034857784,111.535,3,Colossal,2,LargeColossal,0.8
escondida,2032-12-01,84,bull,526.2275103485779,111.535,200.30151034857784,155.36151034857784,111.535,3,Colossal,2,LargeColossal,0.8
franke,2026-01-01,1,bull,0.5797841274580235,0.832,0.31778412745802354,0.5687841274580234,0.832,0,Small,0,SmallMed,0.8
franke,2026-03-01,3,bull,0.8347841274580234,0.832,0.24378412745802358,0.6367841274580235,0.832,0,Small,0,SmallMed,0.8
franke,2026-06-01,6,bull,0.21678412745802356,0.832,0.5977841274580236,0.4977841274580235,0.832,0,Small,0,SmallMed,0.8
franke,2026-09-01,9,bull,1.4587841274580235,0.832,0.03578412745802351,0.7227841274580236,0.832,0,Small,0,SmallMed,0.8
franke,2026-12-01,12,bull,0.10278412745802357,0.832,0.8327841274580234,0.47178412745802356,0.832,0,Small,0,SmallMed,0.8
franke,2027-06-01,18,bull,0.11178412745802357,0.832,0.8777841274580236,0.45678412745802355,0.832,0,Small,0,SmallMed,0.8
franke,2027-12-01,24,bull,0.01078412745802354,0.832,1.0117841274580235,0.45278412745802354,0.832,0,Small,0,SmallMed,0.8
franke,2028-06-01,30,bull,0.057784127458023526,0.832,1.2947841274580236,0.4167841274580235,0.832,0,Small,0,SmallMed,0.8
franke,2028-12-01,36,bull,0.016784127458023546,0.832,1.2367841274580236,0.4257841274580235,0.832,0,Small,0,SmallMed,0.8
franke,2029-06-01,42,bull,0.03878412745802351,0.832,1.3497841274580236,0.4117841274580235,0.832,0,Small,0,SmallMed,0.8
franke,2029-12-01,48,bull,0.0,0.832,1.3127841274580234,0.4127841274580235,0.832,0,Small,0,SmallMed,0.8
franke,2030-06-01,54,bull,0.004784127458023535,0.832,1.4387841274580235,0.4247841274580235,0.832,0,Small,0,SmallMed,0.8
franke,2030-12-01,60,bull,0.0,0.832,1.6437841274580236,0.4107841274580235,0.832,0,Small,0,SmallMed,0.8
franke,2031-12-01,72,bull,0.0,0.832,1.3507841274580235,0.3967841274580235,0.832,0,Small,0,SmallMed,0.8
franke,2032-12-01,84,bull,0.0,0.832,1.4677841274580234,0.3857841274580235,0.832,0,Small,0,SmallMed,0.8
gabriela mistral,2026-01-01,1,bull,6.385687864244527,8.049,5.858687864244526,8.482687864244527,8.049,1,Medium,2,SmallMed,0.8
gabriela mistral,2026-03-01,3,bull,6.109687864244528,8.049,5.189687864244528,8.212687864244527,8.049,1,Medium,2,SmallMed,0.8
gabriela mistral,2026-06-01,6,bull,10.910687864244526,8.049,8.313687864244526,8.993687864244526,8.049,1,Medium,2,SmallMed,0.8
gabriela mistral,2026-09-01,9,bull,5.339687864244526,8.049,4.187687864244527,9.881687864244526,8.049,1,Medium,2,SmallMed,0.8
gabriela mistral,2026-12-01,12,bull,15.335687864244527,8.049,9.301687864244526,8.997687864244526,8.049,1,Medium,2,SmallMed,0.8
gabriela mistral,2027-06-01,18,bull,14.243687864244526,8.049,8.861687864244526,9.161687864244527,8.049,1,Medium,2,SmallMed,0.8
gabriela mistral,2027-12-01,24,bull,15.323687864244526,8.049,9.111687864244526,8.690687864244527,8.049,1,Medium,2,SmallMed,0.8
gabriela mistral,2028-06-01,30,bull,13.963687864244527,8.049,8.927687864244527,8.847687864244527,8.049,1,Medium,2,SmallMed,0.8
gabriela mistral,2028-12-01,36,bull,14.413687864244526,8.049,10.090687864244526,8.674687864244527,8.049,1,Medium,2,SmallMed,0.8
gabriela mistral,2029-06-01,42,bull,15.583687864244526,8.049,10.094687864244527,8.784687864244527,8.049,1,Medium,2,SmallMed,0.8
gabriela mistral,2029-12-01,48,bull,14.955687864244526,8.049,9.593687864244526,8.642687864244527,8.049,1,Medium,2,SmallMed,0.8
gabriela mistral,2030-06-01,54,bull,17.20368786424453,8.049,8.962687864244527,8.361687864244526,8.049,1,Medium,2,SmallMed,0.8
gabriela mistral,2030-12-01,60,bull,15.572687864244527,8.049,10.386687864244527,8.847687864244527,8.049,1,Medium,2,SmallMed,0.8
gabriela mistral,2031-12-01,72,bull,14.225687864244527,8.049,10.319687864244527,7.498687864244527,8.049,1,Medium,2,SmallMed,0.8
gabriela mistral,2032-12-01,84,bull,13.605687864244526,8.049,11.432687864244526,8.352687864244526,8.049,1,Medium,2,SmallMed,0.8
lomas bayas,2026-01-01,1,bull,5.502103449374687,5.809,4.695103449374686,6.179103449374686,5.809,1,Medium,2,SmallMed,0.8
lomas bayas,2026-03-01,3,bull,5.543103449374686,5.809,4.4801034493746865,5.868103449374686,5.809,1,Medium,2,SmallMed,0.8
lomas bayas,2026-06-01,6,bull,7.037103449374686,5.809,5.2461034493746865,6.689103449374686,5.809,1,Medium,2,SmallMed,0.8
lomas bayas,2026-09-01,9,bull,4.257103449374687,5.809,4.450103449374686,6.522103449374686,5.809,1,Medium,2,SmallMed,0.8
lomas bayas,2026-12-01,12,bull,10.802103449374686,5.809,4.958103449374686,6.545103449374686,5.809,1,Medium,2,SmallMed,0.8
lomas bayas,2027-06-01,18,bull,12.348103449374685,5.809,5.211103449374686,6.220103449374687,5.809,1,Medium,2,SmallMed,0.8
lomas bayas,2027-12-01,24,bull,12.257103449374686,5.809,4.999103449374687,5.9801034493746865,5.809,1,Medium,2,SmallMed,0.8
lomas bayas,2028-06-01,30,bull,10.826103449374685,5.809,4.970103449374687,6.048103449374686,5.809,1,Medium,2,SmallMed,0.8
lomas bayas,2028-12-01,36,bull,13.332103449374685,5.809,5.080103449374686,5.967103449374687,5.809,1,Medium,2,SmallMed,0.8
lomas bayas,2029-06-01,42,bull,12.462103449374686,5.809,5.142103449374686,6.161103449374687,5.809,1,Medium,2,SmallMed,0.8
lomas bayas,2029-12-01,48,bull,12.904103449374686,5.809,5.0891034493746865,6.524103449374686,5.809,1,Medium,2,SmallMed,0.8
lomas bayas,2030-06-01,54,bull,14.529103449374686,5.809,5.119103449374687,6.203103449374686,5.809,1,Medium,2,SmallMed,0.8
lomas bayas,2030-12-01,60,bull,13.000103449374686,5.809,5.107103449374686,6.010103449374687,5.809,1,Medium,2,SmallMed,0.8
lomas bayas,2031-12-01,72,bull,11.407103449374686,5.809,4.640103449374687,5.994103449374687,5.809,1,Medium,2,SmallMed,0.8
lomas bayas,2032-12-01,84,bull,11.181103449374685,5.809,4.797103449374687,6.189103449374686,5.809,1,Medium,2,SmallMed,0.8
los bronces,2026-01-01,1,bull,1.19025010924973,13.436,0.0,3.8382501092497314,13.436,2,Large,2,LargeColossal,0.8
los bronces,2026-03-01,3,bull,1.1872501092497298,13.436,0.03925010924973016,4.23525010924973,13.436,2,Large,2,LargeColossal,0.8
los bronces,2026-06-01,6,bull,7.176250109249732,13.436,1.7432501092497308,6.429250109249729,13.436,2,Large,2,LargeColossal,0.8
los bronces,2026-09-01,9,bull,0.0,13.436,0.0,2.5102501092497302,13.436,2,Large,2,LargeColossal,0.8
los bronces,2026-12-01,12,bull,32.887250109249734,13.436,3.9812501092497303,7.481250109249732,13.436,2,Large,2,LargeColossal,0.8
los bronces,2027-06-01,18,bull,30.002250109249733,13.436,5.303250109249731,8.68025010924973,13.436,2,Large,2,LargeColossal,0.8
los bronces,2027-12-01,24,bull,27.37825010924973,13.436,11.96525010924973,11.27025010924973,13.436,2,Large,2,LargeColossal,0.8
los bronces,2028-06-01,30,bull,30.681250109249728,13.436,11.868250109249729,11.96825010924973,13.436,2,Large,2,LargeColossal,0.8
los bronces,2028-12-01,36,bull,27.57025010924973,13.436,13.888250109249732,12.583250109249732,13.436,2,Large,2,LargeColossal,0.8
los bronces,2029-06-01,42,bull,35.009250109249734,13.436,13.14825010924973,19.388250109249732,13.436,2,Large,2,LargeColossal,0.8
los bronces,2029-12-01,48,bull,46.149250109249735,13.436,13.132250109249732,24.501250109249728,13.436,2,Large,2,LargeColossal,0.8
los bronces,2030-06-01,54,bull,55.48325010924974,13.436,12.490250109249732,25.136250109249733,13.436,2,Large,2,LargeColossal,0.8
los bronces,2030-12-01,60,bull,50.72025010924973,13.436,10.382250109249732,27.07625010924973,13.436,2,Large,2,LargeColossal,0.8
los bronces,2031-12-01,72,bull,52.19225010924973,13.436,10.39825010924973,29.17425010924973,13.436,2,Large,2,LargeColossal,0.8
los bronces,2032-12-01,84,bull,49.45725010924973,13.436,10.443250109249732,44.10725010924973,13.436,2,Large,2,LargeColossal,0.8
los pelambres,2026-01-01,1,bull,18.554555496529048,28.777,15.132555496529047,26.082555496529046,28.777,3,Colossal,1,LargeColossal,0.8
los pelambres,2026-03-01,3,bull,10.91455549652905,28.777,7.53355549652905,25.60855549652905,28.777,3,Colossal,1,LargeColossal,0.8
los pelambres,2026-06-01,6,bull,90.78755549652905,28.777,46.884555496529046,28.176555496529048,28.777,3,Colossal,1,LargeColossal,0.8
los pelambres,2026-09-01,9,bull,10.96655549652905,28.777,5.67455549652905,26.57955549652905,28.777,3,Colossal,1,LargeColossal,0.8
los pelambres,2026-12-01,12,bull,81.30655549652904,28.777,47.29555549652905,26.208555496529048,28.777,3,Colossal,1,LargeColossal,0.8
los pelambres,2027-06-01,18,bull,78.71355549652905,28.777,54.46255549652905,27.53555549652905,28.777,3,Colossal,1,LargeColossal,0.8
los pelambres,2027-12-01,24,bull,75.35155549652904,28.777,51.41955549652905,25.51555549652905,28.777,3,Colossal,1,LargeColossal,0.8
los pelambres,2028-06-01,30,bull,70.18455549652904,28.777,53.433555496529046,27.716555496529047,28.777,3,Colossal,1,LargeColossal,0.8
los pelambres,2028-12-01,36,bull,73.79055549652905,28.777,51.15055549652905,26.60555549652905,28.777,3,Colossal,1,LargeColossal,0.8
los pelambres,2029-06-01,42,bull,126.07655549652904,28.777,53.11255549652905,29.348555496529045,28.777,3,Colossal,1,LargeColossal,0.8
los pelambres,2029-12-01,48,bull,125.68855549652906,28.777,49.933555496529046,32.265555496529046,28.777,3,Colossal,1,LargeColossal,0.8
los pelambres,2030-06-01,54,bull,138.23555549652906,28.777,53.39755549652905,32.66955549652905,28.777,3,Colossal,1,LargeColossal,0.8
los pelambres,2030-12-01,60,bull,134.79455549652906,28.777,47.82855549652905,29.229555496529045,28.777,3,Colossal,1,LargeColossal,0.8
los pelambres,2031-12-01,72,bull,134.97955549652906,28.777,48.061555496529046,26.88055549652905,28.777,3,Colossal,1,LargeColossal,0.8
los pelambres,2032-12-01,84,bull,132.17255549652904,28.777,47.982555496529045,29.84255549652905,28.777,3,Colossal,1,LargeColossal,0.8
mantos blancos,2026-01-01,1,bull,5.975624976605976,5.033,5.096624976605977,6.662624976605977,5.033,1,Medium,1,SmallMed,0.8
mantos blancos,2026-03-01,3,bull,6.062624976605976,5.033,4.938624976605976,6.266624976605977,5.033,1,Medium,1,SmallMed,0.8
mantos blancos,2026-06-01,6,bull,5.352624976605976,5.033,4.928624976605977,6.312624976605976,5.033,1,Medium,1,SmallMed,0.8
mantos blancos,2026-09-01,9,bull,6.148624976605976,5.033,4.199624976605977,6.180624976605976,5.033,1,Medium,1,SmallMed,0.8
mantos blancos,2026-12-01,12,bull,5.1356249766059765,5.033,5.772624976605976,6.652624976605977,5.033,1,Medium,1,SmallMed,0.8
mantos blancos,2027-06-01,18,bull,5.195624976605976,5.033,5.7526249766059765,7.347624976605976,5.033,1,Medium,1,SmallMed,0.8
mantos blancos,2027-12-01,24,bull,4.865624976605976,5.033,5.585624976605977,6.663624976605976,5.033,1,Medium,1,SmallMed,0.8
mantos blancos,2028-06-01,30,bull,4.1356249766059765,5.033,5.606624976605977,7.1516249766059765,5.033,1,Medium,1,SmallMed,0.8
mantos blancos,2028-12-01,36,bull,3.6586249766059766,5.033,5.496624976605976,6.650624976605976,5.033,1,Medium,1,SmallMed,0.8
mantos blancos,2029-06-01,42,bull,4.006624976605977,5.033,5.574624976605977,6.7046249766059764,5.033,1,Medium,1,SmallMed,0.8
mantos blancos,2029-12-01,48,bull,3.612624976605977,5.033,5.493624976605976,6.165624976605977,5.033,1,Medium,1,SmallMed,0.8
mantos blancos,2030-06-01,54,bull,4.047624976605976,5.033,5.834624976605976,6.261624976605977,5.033,1,Medium,1,SmallMed,0.8
mantos blancos,2030-12-01,60,bull,3.741624976605977,5.033,6.382624976605976,5.713624976605977,5.033,1,Medium,1,SmallMed,0.8
mantos blancos,2031-12-01,72,bull,3.711624976605977,5.033,5.404624976605977,6.647624976605976,5.033,1,Medium,1,SmallMed,0.8
mantos blancos,2032-12-01,84,bull,3.872624976605977,5.033,5.560624976605976,6.315624976605976,5.033,1,Medium,1,SmallMed,0.8
mantoverde,2026-01-01,1,bull,9.713337184509493,10.747,7.383337184509494,12.548337184509494,10.747,1,Medium,1,SmallMed,0.8
mantoverde,2026-03-01,3,bull,9.922337184509495,10.747,7.366337184509494,13.389337184509493,10.747,1,Medium,1,SmallMed,0.8
mantoverde,2026-06-01,6,bull,17.346337184509494,10.747,16.296337184509493,13.422337184509495,10.747,1,Medium,1,SmallMed,0.8
mantoverde,2026-09-01,9,bull,8.882337184509494,10.747,5.873337184509493,13.542337184509494,10.747,1,Medium,1,SmallMed,0.8
mantoverde,2026-12-01,12,bull,20.097337184509495,10.747,15.788337184509494,12.901337184509494,10.747,1,Medium,1,SmallMed,0.8
mantoverde,2027-06-01,18,bull,18.741337184509494,10.747,15.705337184509494,13.503337184509494,10.747,1,Medium,1,SmallMed,0.8
mantoverde,2027-12-01,24,bull,20.102337184509494,10.747,16.534337184509493,12.606337184509494,10.747,1,Medium,1,SmallMed,0.8
mantoverde,2028-06-01,30,bull,19.371337184509493,10.747,17.960337184509495,12.894337184509494,10.747,1,Medium,1,SmallMed,0.8
mantoverde,2028-12-01,36,bull,22.664337184509495,10.747,19.276337184509494,12.411337184509494,10.747,1,Medium,1,SmallMed,0.8
mantoverde,2029-06-01,42,bull,26.459337184509494,10.747,19.192337184509494,12.230337184509494,10.747,1,Medium,1,SmallMed,0.8
mantoverde,2029-12-01,48,bull,25.446337184509495,10.747,19.506337184509494,12.192337184509494,10.747,1,Medium,1,SmallMed,0.8
mantoverde,2030-06-01,54,bull,28.029337184509494,10.747,18.988337184509493,12.257337184509494,10.747,1,Medium,1,SmallMed,0.8
mantoverde,2030-12-01,60,bull,26.010337184509492,10.747,17.758337184509493,11.576337184509494,10.747,1,Medium,1,SmallMed,0.8
mantoverde,2031-12-01,72,bull,26.262337184509494,10.747,18.517337184509493,11.851337184509493,10.747,1,Medium,1,SmallMed,0.8
mantoverde,2032-12-01,84,bull,21.682337184509493,10.747,17.070337184509494,11.892337184509493,10.747,1,Medium,1,SmallMed,0.8
ministro hales,2026-01-01,1,bull,8.948320936792323,20.749,5.066320936792321,14.515320936792323,20.749,2,Large,2,LargeColossal,0.8
ministro hales,2026-03-01,3,bull,6.452320936792322,20.749,2.3153209367923218,15.289320936792324,20.749,2,Large,2,LargeColossal,0.8
ministro hales,2026-06-01,6,bull,37.30832093679232,20.749,18.664320936792322,17.69532093679232,20.749,2,Large,2,LargeColossal,0.8
ministro hales,2026-09-01,9,bull,5.507320936792322,20.749,2.678320936792322,14.823320936792323,20.749,2,Large,2,LargeColossal,0.8
ministro hales,2026-12-01,12,bull,47.61732093679232,20.749,30.548320936792322,20.295320936792322,20.749,2,Large,2,LargeColossal,0.8
ministro hales,2027-06-01,18,bull,41.16732093679232,20.749,13.65032093679232,19.654320936792324,20.749,2,Large,2,LargeColossal,0.8
ministro hales,2027-12-01,24,bull,60.84732093679232,20.749,26.70532093679232,17.36932093679232,20.749,2,Large,2,LargeColossal,0.8
ministro hales,2028-06-01,30,bull,40.65832093679232,20.749,16.46632093679232,15.507320936792324,20.749,2,Large,2,LargeColossal,0.8
ministro hales,2028-12-01,36,bull,51.37432093679232,20.749,22.90032093679232,14.148320936792322,20.749,2,Large,2,LargeColossal,0.8
ministro hales,2029-06-01,42,bull,87.61732093679232,20.749,27.368320936792323,15.123320936792323,20.749,2,Large,2,LargeColossal,0.8
ministro hales,2029-12-01,48,bull,83.21532093679232,20.749,30.301320936792322,16.312320936792325,20.749,2,Large,2,LargeColossal,0.8
ministro hales,2030-06-01,54,bull,97.31832093679233,20.749,29.21632093679232,16.737320936792322,20.749,2,Large,2,LargeColossal,0.8
ministro hales,2030-12-01,60,bull,94.50932093679232,20.749,29.28132093679232,16.438320936792323,20.749,2,Large,2,LargeColossal,0.8
ministro hales,2031-12-01,72,bull,96.04532093679232,20.749,29.913320936792317,15.790320936792321,20.749,2,Large,2,LargeColossal,0.8
ministro hales,2032-12-01,84,bull,87.74032093679233,20.749,27.490320936792322,15.77532093679232,20.749,2,Large,2,LargeColossal,0.8
ojos del salado,2026-01-01,1,bull,0.29562944301744576,1.335,0.05562944301744588,0.5596294430174458,1.335,0,Small,0,SmallMed,0.8
ojos del salado,2026-03-01,3,bull,0.24762944301744594,1.335,0.020629443017445848,0.6046294430174459,1.335,0,Small,0,SmallMed,0.8
ojos del salado,2026-06-01,6,bull,1.4486294430174458,1.335,0.9436294430174459,0.5946294430174459,1.335,0,Small,0,SmallMed,0.8
ojos del salado,2026-09-01,9,bull,0.0,1.335,0.0,0.6276294430174458,1.335,0,Small,0,SmallMed,0.8
ojos del salado,2026-12-01,12,bull,2.381629443017446,1.335,1.148629443017446,0.5256294430174457,1.335,0,Small,0,SmallMed,0.8
ojos del salado,2027-06-01,18,bull,1.9126294430174458,1.335,1.1196294430174458,0.5286294430174459,1.335,0,Small,0,SmallMed,0.8
ojos del salado,2027-12-01,24,bull,3.136629443017446,1.335,1.503629443017446,0.4846294430174458,1.335,0,Small,0,SmallMed,0.8
ojos del salado,2028-06-01,30,bull,1.978629443017446,1.335,1.482629443017446,0.5246294430174459,1.335,0,Small,0,SmallMed,0.8
ojos del salado,2028-12-01,36,bull,2.450629443017446,1.335,1.4036294430174459,0.4396294430174459,1.335,0,Small,0,SmallMed,0.8
ojos del salado,2029-06-01,42,bull,3.023629443017446,1.335,1.6356294430174456,0.4336294430174459,1.335,0,Small,0,SmallMed,0.8
ojos del salado,2029-12-01,48,bull,3.408629443017446,1.335,1.8896294430174456,0.36462944301744593,1.335,0,Small,0,SmallMed,0.8
ojos del salado,2030-06-01,54,bull,4.8506294430174455,1.335,1.717629443017446,0.3326294430174459,1.335,0,Small,0,SmallMed,0.8
ojos del salado,2030-12-01,60,bull,4.337629443017446,1.335,1.9116294430174459,0.3216294430174458,1.335,0,Small,0,SmallMed,0.8
ojos del salado,2031-12-01,72,bull,4.105629443017446,1.335,1.8436294430174458,0.28962944301744575,1.335,0,Small,0,SmallMed,0.8
ojos del salado,2032-12-01,84,bull,4.501629443017446,1.335,1.6056294430174458,0.3176294430174458,1.335,0,Small,0,SmallMed,0.8
otros,2026-01-01,1,bull,7.603933456703333,10.176,6.661933456703333,10.203933456703332,10.176,2,Large,2,LargeColossal,0.8
otros,2026-03-01,3,bull,6.942933456703334,10.176,6.113933456703333,9.826933456703333,10.176,2,Large,2,LargeColossal,0.8
otros,2026-06-01,6,bull,11.698933456703333,10.176,12.780933456703334,10.522933456703335,10.176,2,Large,2,LargeColossal,0.8
otros,2026-09-01,9,bull,3.8509334567033333,10.176,1.5129334567033332,10.028933456703335,10.176,2,Large,2,LargeColossal,0.8
otros,2026-12-01,12,bull,28.85693345670333,10.176,19.783933456703334,10.090933456703333,10.176,2,Large,2,LargeColossal,0.8
otros,2027-06-01,18,bull,29.277933456703334,10.176,16.53493345670333,10.718933456703333,10.176,2,Large,2,LargeColossal,0.8
otros,2027-12-01,24,bull,28.739933456703334,10.176,17.814933456703333,10.878933456703333,10.176,2,Large,2,LargeColossal,0.8
otros,2028-06-01,30,bull,27.242933456703334,10.176,17.001933456703334,11.156933456703332,10.176,2,Large,2,LargeColossal,0.8
otros,2028-12-01,36,bull,27.945933456703333,10.176,19.146933456703334,10.693933456703334,10.176,2,Large,2,LargeColossal,0.8
otros,2029-06-01,42,bull,32.99093345670334,10.176,17.794933456703333,11.320933456703333,10.176,2,Large,2,LargeColossal,0.8
otros,2029-12-01,48,bull,46.47593345670334,10.176,17.616933456703332,11.365933456703335,10.176,2,Large,2,LargeColossal,0.8
otros,2030-06-01,54,bull,49.010933456703334,10.176,17.79593345670333,10.684933456703334,10.176,2,Large,2,LargeColossal,0.8
otros,2030-12-01,60,bull,47.82293345670334,10.176,17.224933456703333,11.008933456703332,10.176,2,Large,2,LargeColossal,0.8
otros,2031-12-01,72,bull,48.35093345670334,10.176,17.264933456703332,11.961933456703335,10.176,2,Large,2,LargeColossal,0.8
otros,2032-12-01,84,bull,45.891933456703335,10.176,17.512933456703333,11.564933456703333,10.176,2,Large,2,LargeColossal,0.8
radomiro tomic,2026-01-01,1,bull,26.525894102444834,30.287,20.480894102444836,31.302894102444835,30.287,3,Colossal,2,LargeColossal,0.8
radomiro tomic,2026-03-01,3,bull,21.953894102444835,30.287,12.825894102444837,32.950894102444835,30.287,3,Colossal,2,LargeColossal,0.8
radomiro tomic,2026-06-01,6,bull,99.85989410244484,30.287,58.288894102444836,34.97689410244484,30.287,3,Colossal,2,LargeColossal,0.8
radomiro tomic,2026-09-01,9,bull,19.319894102444835,30.287,12.748894102444837,31.147894102444834,30.287,3,Colossal,2,LargeColossal,0.8
radomiro tomic,2026-12-01,12,bull,81.01389410244484,30.287,55.25989410244483,35.02489410244483,30.287,3,Colossal,2,LargeColossal,0.8
radomiro tomic,2027-06-01,18,bull,74.88889410244484,30.287,61.78789410244484,39.572894102444835,30.287,3,Colossal,2,LargeColossal,0.8
radomiro tomic,2027-12-01,24,bull,85.08789410244484,30.287,60.73289410244484,42.185894102444834,30.287,3,Colossal,2,LargeColossal,0.8
radomiro tomic,2028-06-01,30,bull,75.92289410244483,30.287,63.916894102444836,48.800894102444836,30.287,3,Colossal,2,LargeColossal,0.8
radomiro tomic,2028-12-01,36,bull,83.45389410244483,30.287,63.801894102444834,48.50689410244483,30.287,3,Colossal,2,LargeColossal,0.8
radomiro tomic,2029-06-01,42,bull,135.78089410244485,30.287,63.90289410244483,56.56889410244484,30.287,3,Colossal,2,LargeColossal,0.8
