Mine,Origin,Segment,LGB_bc,RF_bc,XGB_bc,ARIMA,SARIMAX,RollingMean,Naive,H_norm
los pelambres,2019-07-01,LC,0.11747655685671116,-0.06549635933133653,-0.21242211650092813,-0.23889008839941114,-0.2700645953899371,-0.3970507668016789,-0.2974305399494888,0.07028837671317689
los pelambres,2020-01-01,LC,0.07926553339764472,0.01993985583728438,-0.11689403313483197,-0.09958977720647477,-0.30083841712347753,-0.5425987981139475,-0.1880188355735442,0.13477196064057195
los pelambres,2020-07-01,LC,-0.03732702371245893,0.07879112673425644,-0.16020271643819375,-0.12182410545794785,-0.28387287392397753,-0.48608298053180277,-0.1693634862494523,0.06016435179354371
los pelambres,2020-10-01,LC,0.04804121746911751,0.0021812466330512177,-0.19729573943889503,-0.25262281208415394,-0.19428601959919964,-0.5119509733262011,0.007254984364486892,-0.1923022550842419
los pelambres,2021-04-01,LC,0.38034644811465496,0.19191857716056673,0.04724163232620454,-0.20145639604738355,-0.3040197856645818,-0.1802264498458532,-0.1488828654755001,-0.3195661800511251
mantos blancos,2018-01-01,SM,-0.08762101039337354,0.05291455454581796,-0.12631052269425339,0.05505897297931386,0.15479753428172785,-0.16888379990825353,0.01941964482532318,0.2447469339247754
mantos blancos,2018-07-01,SM,-0.09972541944913853,0.0542899973637342,-0.1263755950021387,0.05848051626016813,0.1631915774287671,-0.12114949282805396,0.0326167348913414,0.24038395351475045
mantos blancos,2019-01-01,SM,-0.11235045959615572,0.06195214972084017,-0.11391276901651147,0.05094039265297644,0.16058589259383238,-0.1506948642535434,0.018768247274120995,0.2366777937889285
mantos blancos,2019-07-01,SM,-0.1298632540859035,0.039111302231787354,-0.08923288593175206,0.029213116906382907,0.18063096845820614,-0.13003060936616836,0.060126115501932725,0.26132205889453713
mantos blancos,2020-01-01,SM,-0.1239842149103254,0.012316783254591514,-0.0559268316714686,0.09266546155348386,0.10714758025902932,-0.15830075993032203,-0.029469083161419125,0.26995174007826706
mantos blancos,2020-07-01,SM,-0.0947848717457613,0.09460116031921398,-0.12076665451077323,0.046487358378575025,0.1364997900798642,-0.15327564106457628,0.04100016997353197,0.25016948846362835
mantos blancos,2020-10-01,SM,-0.10101188280329747,0.030584329401318916,-0.15602761120267059,-0.04409695688200761,0.19095613079954363,-0.04221983369771166,-0.1171475397682508,0.22025108168629065
mantos blancos,2021-04-01,SM,-0.024612453663234394,-0.03005761204828601,-0.07914291965981918,0.10159834239014567,0.015515104151584363,-0.13673314777012593,0.09364961252474922,0.1854699604037849
mantoverde,2018-01-01,SM,0.20681930247807231,0.22702462105409463,-0.132288837951021,-0.1502461193136851,-0.06025736049986635,-0.1911404194866766,-0.06597611068558125,0.47589616868588513
mantoverde,2018-07-01,SM,0.14787858667739762,0.23593942247753863,-0.10355226814804391,-0.1578634017556648,-0.015662406535592,-0.23234340185950592,-0.018089783712698867,0.4686924121153501
mantoverde,2019-01-01,SM,0.14921596417063596,0.21649867108841556,-0.05836288291703928,-0.12947654139154285,-0.029550493648887885,-0.22931179164441312,-0.08447790554117449,0.4784538287460817
mantoverde,2019-07-01,SM,0.18615111574408008,0.22472342005857013,-0.0877827197742695,-0.14785961211023305,-0.013658346951865042,-0.25832611960660906,-0.02326293647757188,0.4570251437861783
mantoverde,2020-01-01,SM,0.1415749105249933,0.2397690618772397,-0.005707001996215144,-0.2026142778221795,-0.030644529720567998,-0.23828703869852338,-0.0658338806428685,0.3738100140946953
mantoverde,2020-07-01,SM,0.1166679289365763,0.203701144467949,-0.0038359569089496228,-0.1370812670114173,0.03475990279674581,-0.23242718133693263,-0.014512964890322005,0.34806574950860925
mantoverde,2020-10-01,SM,0.10012237169020469,0.22326736712828246,-0.10782294586333091,-0.18390768345511005,-0.03401772530701042,-0.26782597649988354,0.025587930802166363,0.4987051518101092
mantoverde,2021-04-01,SM,0.20549422189619065,0.19175737303616047,-0.17544412113619834,-0.11213299592322924,-0.08045692359697885,-0.23518805392650236,0.023620830754545758,0.4739219936812811
ministro hales,2018-01-01,LC,0.01835029538266738,-0.18951194359669657,-0.14496477453446305,0.05586168540535289,0.3614330317293705,-0.0882004352640548,0.1673049272469973,-1.360521322640086
ministro hales,2018-07-01,LC,0.07804264592925696,-0.17767974107101475,-0.12428184535766354,0.09174392987248539,0.3320612240439718,-0.06071021995049477,0.2721163787573399,-1.3487924817222685
ministro hales,2019-01-01,LC,0.058579901348587655,-0.21355581137687746,-0.11182590334206234,0.0919829698317725,0.36967595022739014,-0.04592655486636354,0.2671743304247794,-1.2511051154663575
ministro hales,2019-07-01,LC,-0.008081501939532342,-0.2250417649508188,-0.06756362417728079,0.048523190571807324,0.36698388290073847,0.02817596565398131,0.3140368514920345,-1.202132220411077
ministro hales,2020-01-01,LC,-0.0236195818567198,-0.13063553350735904,-0.1522494717781989,0.10787076336510569,0.3711715042399499,-0.09733582432488017,0.3169332804184464,-1.116178037102407
ministro hales,2020-07-01,LC,0.14677664432927653,-0.08561432853906262,-0.06223781160248157,0.037535391813488576,0.5037278851772237,-0.03887209381162001,0.08318371554538423,-1.0524104015048625
ministro hales,2020-10-01,LC,-0.04337384139300274,-0.1599779118089499,-0.15333126031043914,0.13618079801205096,0.1708478815527803,0.17739133072484536,0.18638944435046764,-1.4098136566108557
ministro hales,2021-04-01,LC,0.03090525746114698,-0.06344626362649967,-0.04027473963225987,0.21038009101466823,0.24475737118650084,-0.13467076347848309,0.20308532597915752,-1.5691286622446254
ojos del salado,2018-01-01,SM,0.048300289859913866,0.03186261897496909,0.03998508345599464,0.039759290298941784,-0.06391238938981783,-0.13251771854506322,0.012819570839300885,-0.1980133700817072
ojos del salado,2018-07-01,SM,0.045813492942218495,0.01956474083590762,0.04383999955336707,0.03498700069476075,-0.0766272725217397,-0.1520391795138037,-0.0020709223072454958,-0.2017406131557144
ojos del salado,2019-01-01,SM,0.05296989680104516,0.03053235517978414,0.038455761817893556,0.021064725183846778,-0.0886612603064912,-0.15065560736089978,0.02086019091385003,-0.18636881404407918
ojos del salado,2019-07-01,SM,0.053163698553755225,0.019553432804094682,0.03709094632299177,0.036884787569182086,-0.07447484256732792,-0.1758647055528103,0.006832389220167267,-0.1907856337118762
ojos del salado,2020-01-01,SM,0.04863103758395916,0.01923807164071943,0.037033255842722025,0.04304680219729265,-0.06871431243005396,-0.1670973389725296,0.009939673547474033,-0.20095028384435343
ojos del salado,2020-07-01,SM,0.043815645401586584,0.022830019610679708,0.04691160943851432,0.034909417077244244,-0.06637814668591263,-0.17268712165405128,0.009893336385534336,-0.17445231209544834
ojos del salado,2020-10-01,SM,0.04835919349143116,0.029014986207168397,0.06690567218078483,0.014310246315184584,-0.046657649402740656,-0.16711606682039784,0.01031236101694522,-0.18917247101668602
ojos del salado,2021-04-01,SM,0.06473957583328355,0.0656114003318916,0.04172150765436337,-0.0029500606379002587,-0.048715002662878926,-0.11225153395260073,-0.03809466965389362,-0.20479858320643302
otros,2018-01-01,LC,-0.04953677101520103,-0.09458223318608233,-0.11496792505500947,-0.03231415867847482,-0.06058882081733306,-0.15584381283612567,-0.11697230254334984,-0.5715182672997617
otros,2018-07-01,LC,-0.0513580875956874,-0.047028508429923815,-0.08119001189223453,-0.0675280519902548,-0.07809968399153581,-0.15475909092354842,-0.12014461844752833,-0.5391068088163247
otros,2019-01-01,LC,-0.06231271872146012,-0.07456223600898461,-0.08111490312971292,-0.08649083687147892,-0.026129384416847767,-0.13929188388391012,-0.10166397605088025,-0.5762098935075375
otros,2019-07-01,LC,-0.08373747747471347,-0.04670331270643523,-0.10769852160471198,-0.04800240875346822,-0.08929903332731243,-0.15702436090949937,-0.10533844879033268,-0.5948344723488447
otros,2020-01-01,LC,-0.058270888373924,-0.061414776160338115,-0.08187979734784048,-0.01837030377984199,-0.1757853738861669,-0.11199385485503653,-0.12388988834951006,-0.5650060952258117
otros,2020-07-01,LC,-0.08779077460579025,-0.0806001221955423,-0.0721033681568743,0.021894047764121554,-0.1625724506978525,-0.12595755846569395,-0.096431935832992,-0.5902001732222181
otros,2020-10-01,LC,-0.10087509380212079,-0.09882726518815252,-0.10686138386146005,-0.035872541064588065,-0.060708003866212515,-0.17735640352758242,-0.1438078275593927,-0.5696739902083807
otros,2021-04-01,LC,-0.09511200767086729,-0.10726753827654711,-0.14564557952942134,-0.021046759182739586,-0.03953989377346123,-0.2214397591380043,-0.12185919483864972,-0.513479635314902
radomiro tomic,2018-01-01,LC,0.04535386321382605,-0.08361589703658767,-0.40509460177128614,-0.12400966363158991,0.21775995001955784,-0.050579537597280406,-0.15275321255952423,0.03639469793495962
radomiro tomic,2018-07-01,LC,0.1269454350844911,-0.1438253217598011,-0.3628044262449978,-0.05437506693700192,-0.0012555303207548065,-0.017275627074856092,-0.12920369141453447,-0.10074377969176318
radomiro tomic,2019-01-01,LC,-0.07889494367962135,-0.1239925373966415,-0.36769672495718725,0.012803253575873754,-0.06098061803253263,0.002211085516214621,-0.1754509107122734,-0.12925863506222912
radomiro tomic,2019-07-01,LC,-0.07546398236465948,-0.08982338690805479,-0.31457697513092236,0.02474266822633548,-0.019520612307748094,-0.022954480432912372,-0.10867923117767253,-0.2139660158162255
radomiro tomic,2020-01-01,LC,0.17802830962800364,-0.1257221820685511,-0.4160245613917803,-0.06518998166244205,0.0027290346232558887,-0.024091083426497222,-0.12924673106548923,-0.14646469229156006
radomiro tomic,2020-07-01,LC,0.10093975529679249,-0.13561597447421883,-0.30860140096459987,-0.11486969694638391,-0.017144074097466527,-0.022454018804376225,-0.08952783407279347,-0.11648101041876276
radomiro tomic,2020-10-01,LC,-0.025370553349209807,0.06106003378570666,-0.17073451026862396,-0.08153632330130033,0.04476687633405786,-0.10642722378382315,-0.056093317305005594,0.22477111878494221
radomiro tomic,2021-04-01,LC,0.14956546974744642,-0.1544158855382205,-0.4112825989531305,-0.026557088644849288,-0.033389743795337455,-0.040276999868862365,-0.1451407407487219,0.45328840083948485
sierra gorda,2018-01-01,SM,0.15349071825905097,-0.3071199153400394,-0.004388833787568475,0.09222059017951945,0.06904803276139983,0.1972828048717561,0.052660935728055885,-0.7689065775859276
sierra gorda,2018-07-01,SM,0.02827119112994972,-0.3378476494264886,0.03386174796278532,0.11420529547369815,0.06636107497245587,0.23153810287281437,0.029932917677648323,-0.7685976251583935
sierra gorda,2019-01-01,SM,0.0670461462708231,-0.32172675198316847,-0.023602333043622695,0.14206766407626983,0.09042111631361209,0.23066246406681204,-0.02651159626351276,-0.7494835890425561
sierra gorda,2019-07-01,LC,0.11487566809692715,-0.3264124999578649,-0.013784689083336767,0.10584228804775861,0.08015296305590987,0.22448269946625835,0.04084046857304333,-0.7165192947407678
sierra gorda,2020-01-01,LC,0.19465449078171743,-0.3105631777265377,0.05318136455049096,0.08420892055654948,0.04994470315038606,0.200472112419926,0.06695693392825237,-0.6949305759783332
sierra gorda,2020-07-01,LC,0.21417337659336871,-0.2436954860156992,0.14483180511915117,0.044774669267695875,0.01949278773051849,0.20273543661948207,0.04605159647253072,-0.5970100784274732
sierra gorda,2020-10-01,LC,0.1333703023435447,-0.07535947590811466,0.11243510703813459,0.07457920367387255,0.03552957844069985,0.023888871257188506,0.08764678076661915,-0.5269052824853602
sierra gorda,2021-04-01,LC,0.05543282667690879,0.04167143640014694,-0.04460534194068255,0.146877252446256,0.14290648885592772,0.271839633212074,0.10154067187168436,-0.7484000115483578
zaldivar,2018-01-01,SM,0.012127574195969729,0.0376096258878531,0.05525230364301481,-0.04241452796429801,0.08705055430108585,-0.25223049664741287,-0.11933166600578034,-0.3742120681963313
zaldivar,2018-07-01,SM,0.033389461152670545,0.05219256182478467,0.13511997670545606,0.005819903377338911,-0.12654950560267864,-0.18999595585477355,-0.07316485468596386,-0.29978896682097506
zaldivar,2019-01-01,SM,0.033983449018007865,0.06663198253668227,0.07240782222219551,0.02668741885372951,-0.14120312713283198,-0.192090348033891,-0.0715531913016645,-0.31032205375131594
zaldivar,2019-07-01,LC,0.0586208977024222,0.09219996640642295,0.10353621901434626,-0.014377581090698454,-0.1131756134847691,-0.2555915444672431,-0.08241341398463813,-0.2787138890828099
zaldivar,2020-01-01,LC,0.04412655985611647,0.09911569486941887,0.07417649674704878,-0.028887543116919216,-0.13323291196196665,-0.23251332842507624,-0.04819118253416982,-0.3226194320060452
zaldivar,2020-07-01,SM,0.07016639397499178,0.07765552685020567,0.08400336913341369,-0.012739380488435478,-0.11817586156837596,-0.19434796123440468,-0.07378655355297704,-0.30734610615212415
zaldivar,2020-10-01,SM,0.04792258670513213,0.10502221779517923,0.06508180222990881,-0.009322294871216746,-0.13059059942852885,-0.2314076058791544,-0.06852200460020609,-0.3889882866770763
zaldivar,2021-04-01,SM,-0.02502790201369803,0.041527435643143144,0.03484711661347065,0.02423600772105893,-0.1828077111078627,-0.2509727500743925,-0.17487654560953544,-0.3911256781283214
