NOMBRE,PROPIEDAD,TIPO,COMBUSTIBL,POTENCIAMW,FECH_CREA,Longitude,Latitude,FUENTE
HORNITOS,SOLARITY SPA,FOTOVOLTAICO,NO APLICA,0.3214,2015-04-30,-70.19119772799996,-27.73468780099995,Solares
TORINO,GPG GENERACION DISTRIBUIDA SPA,FOTOVOLTAICO,NO APLICA,8.0,2019-12-31,-71.14411076699997,-34.873184797999954,Solares
LA FORESTA,SOCIEDAD ENERGIAS RENOVABLES LOS LIRIOS SPA,FOTOVOLTAICO,NO APLICA,2.739,2020-06-30,-71.79505408799997,-34.95916300299996,Solares
COCINILLAS,AGRO SOLAR IV SPA,FOTOVOLTAICO,NO APLICA,2.779,2020-06-30,-71.13197413399996,-31.63091424299995,Solares
CHILENER,CHILENER II SPA,FOTOVOLTAICO,NO APLICA,2.8,2021-05-31,-71.64640792899996,-35.818099751999966,Solares
PV SALVADOR,PV SALVADOR SPA,FOTOVOLTAICO,NO APLICA,67.796,2015-09-30,-69.86555886899998,-26.31068278899994,Solares
CHILLAN SAN CARLOS 2,TORTUGA SOLAR SPA,FOTOVOLTAICO,NO APLICA,3.0,2022-12-31,-72.11420418699998,-36.55506151599997,Solares
RIO PEUCO,NUEVA ESPERANZA SOLAR SPA,FOTOVOLTAICO,NO APLICA,2.75,2022-06-30,-70.70130364799996,-33.93991986699996,Solares
LOS PERALES,PMGD SOLAR LOS PERALES I SPA,FOTOVOLTAICO,NO APLICA,3.0,2018-12-31,-71.30007549699997,-33.14692040199998,Solares
EL QUEMADO,REDEN CABILDO SOLAR SPA,FOTOVOLTAICO,NO APLICA,2.98,2018-12-31,-71.01771318599998,-32.43704972799998,Solares
SAN ANTONIO DEL MONTE SUNLIGHT,SAN ANTONIO SPA,FOTOVOLTAICO,NO APLICA,0.3,2021-06-30,-70.98512424699999,-33.66909617599998,Solares
LOMAS COLORADAS,PSF LOMAS COLORADAS S.A.,FOTOVOLTAICO,NO APLICA,1.99,2014-12-10,-71.02254980499998,-31.186382470999945,Solares
SAN ANTONIO MALVILLA,FARMDO ENERGY CHILE SPA,FOTOVOLTAICO,NO APLICA,3.0,2021-12-31,-71.45893469599997,-33.63923313799995,Solares
WILLKA,INVERSIONES FOTOVOLTAICAS SPA,FOTOVOLTAICO,NO APLICA,98.0,2015-08-03,-70.10851955699997,-18.499238503999948,Solares
QUINANTU SOLAR,TALTAL SOLAR S.A.,FOTOVOLTAICO,NO APLICA,9.0,2018-06-30,-71.58186371599999,-35.500083952999944,Solares
PEQUEN,PEQUEN SPA,FOTOVOLTAICO,NO APLICA,2.9,2021-05-31,-71.16235054399993,-34.851206643999944,Solares
LOS CISNES,PFV LOS CISNES SPA,FOTOVOLTAICO,NO APLICA,6.0,2021-06-30,-71.24594234499995,-33.55670824799995,Solares
SOL DE LILA,ENEL GREEN POWER CHILE S.A.,FOTOVOLTAICO,NO APLICA,149.23,2015-08-03,-68.57509231199998,-24.03316840399998,Solares
RAULI (MAULE),GR RAULI SPA,FOTOVOLTAICO,NO APLICA,9.0,2018-12-31,-71.27966262499996,-35.09539867199993,Solares
EL CASTANO,EL CASTANO SPA,FOTOVOLTAICO,NO APLICA,8.6,2016-03-31,-71.29276505699994,-34.29614966799994,Solares
EL LAUREL,LAUREL SPA,FOTOVOLTAICO,NO APLICA,7.31,2016-07-27,-71.02138080499998,-33.67782310399997,Solares
CIPRES,CIPRES SPA,FOTOVOLTAICO,NO APLICA,9.0,2017-09-30,-71.63060985899995,-35.813210089999984,Solares
MOSTAZAL,GR LITRE SPA,FOTOVOLTAICO,NO APLICA,9.0,2018-06-30,-70.67327622599998,-33.98439071299998,Solares
COLINA,CHACABUCO SOLAR SPA,FOTOVOLTAICO,NO APLICA,9.0,2018-12-31,-70.71359847899998,-33.032097464999936,Solares
LA MURALLA,PARQUE SOLAR LA MURALLA SPA,FOTOVOLTAICO,NO APLICA,2.99,2021-05-31,-71.11209712399994,-34.45000450099997,Solares
ENCINO,ENERGIA RENOVABLE ENCINO SPA,FOTOVOLTAICO,NO APLICA,1.9,2024-06-30,-70.74525590799993,-34.282111130999965,Solares
MAITENLAHUE,FOTOVOLTAICA SANTA ROSARIO SPA,FOTOVOLTAICO,NO APLICA,2.9,2022-06-30,-71.58956616899997,-33.90776634599996,Solares
ALTURAS DE OVALLE,GR HUINGAN SPA,FOTOVOLTAICO,NO APLICA,6.0,2017-09-30,-71.23970369799997,-30.552621433999946,Solares
LAS BANDURRIAS,PFV LAS BANDURRIAS SPA,FOTOVOLTAICO,NO APLICA,3.0,2021-06-30,-71.12798624499999,-35.16743815399997,Solares
LAS TURCAS,PV LAS TURCAS SPA,FOTOVOLTAICO,NO APLICA,2.9901,2017-09-30,-71.28206087299998,-33.803842000999964,Solares
CHANAR DEL VERANO,ISLUGA DE VERANO SPA,FOTOVOLTAICO,NO APLICA,3.0,2022-12-31,-68.98047012499995,-22.48247602899994,Solares
CANDELARIA SOLAR,CANDELARIA SOLAR SPA,FOTOVOLTAICO,NO APLICA,2.75,2019-12-31,-70.62853673299998,-34.01955537899994,Solares
TALAGANTE,TEDLAR JUPITER SPA,FOTOVOLTAICO,NO APLICA,2.56,2021-06-30,-70.86902292399998,-33.63645091999996,Solares
AXEL SOLAR,QUEBRADA DEL SOL SPA,FOTOVOLTAICO,NO APLICA,2.7,2022-12-31,-71.21827484399995,-30.14797273199997,Solares
VALLE ESCONDIDO,AR VALLE ESCONDIDO SPA,FOTOVOLTAICO,NO APLICA,106.23,2019-03-31,-70.27413147399994,-27.808912490999944,Solares
PLAYERO,PLAYERO SPA,FOTOVOLTAICO,NO APLICA,3.0,2020-06-30,-72.44972273899998,-35.87618091199994,Solares
VILLA MOSCOSO,CFT VILLA ALEMANA SPA,FOTOVOLTAICO,NO APLICA,3.0,2022-06-30,-71.36517868899995,-33.09162511499994,Solares
LA HUELLA,AUSTRIANSOLAR CHILE SEIS SPA,FOTOVOLTAICO,NO APLICA,84.0,2016-07-27,-70.89227355299994,-29.141199335999943,Solares
SAN PEDRO,GPG SOLAR CHILE 2017 SPA,FOTOVOLTAICO,NO APLICA,102.2,2020-06-30,-68.76013141699997,-22.55494968499994,Solares
SAN RAMIRO,PELEQUEN SUR SPA,FOTOVOLTAICO,NO APLICA,9.0,2019-06-30,-71.40056139299998,-34.00658963199993,Solares
RIMINI,RIMINI SOLAR SPA,FOTOVOLTAICO,NO APLICA,9.0,2020-06-30,-71.57791574099997,-33.62875717299994,Solares
SIRIMAVO,RAUQUEN SPA,FOTOVOLTAICO,NO APLICA,3.0,2022-12-31,-70.96403042199995,-30.71721647399994,Solares
LAS MAJADAS,DON PEDRO SPA,FOTOVOLTAICO,NO APLICA,9.0,2018-12-31,-70.93718768799994,-30.66976265699998,Solares
CHERCAN SOLAR,ENLASA GENERACION CHILE S.A.,FOTOVOLTAICO,NO APLICA,9.0,2020-06-30,-71.23440765199996,-30.138416374999963,Solares
DON RODRIGO,ENEL GREEN POWER CHILE S.A.,FOTOVOLTAICO,NO APLICA,4.5,2020-12-31,-71.57432322799997,-35.52834987499995,Solares
CANTILLANA,PARQUE SOLAR CANTILLANA SPA,FOTOVOLTAICO,NO APLICA,9.0,2020-12-31,-70.82498913799998,-33.83392569899996,Solares
JAHUEL,CHESTER SOLAR I SPA,FOTOVOLTAICO,NO APLICA,5.6,2016-07-27,-70.62101326599998,-32.68300653199998,Solares
MESETA DE LOS ANDES,TERCERA REGION SOLAR SPA,FOTOVOLTAICO,NO APLICA,148.8953,2019-12-31,-70.54079819299994,-32.89399641399996,Solares
PARQUE PVP MAYOS,PARQUE SOLAR SANTA CRUZ SPA,FOTOVOLTAICO,NO APLICA,1.031,2021-06-30,-71.17244457799995,-34.51079549299993,Solares
SANTA ISABEL ETAPA I,TSGF SPA.,FOTOVOLTAICO,NO APLICA,165.79,2016-12-31,-69.59297166399995,-22.055455369999947,Solares
POCILLAS,FARMDO ENERGY CHILE SPA,FOTOVOLTAICO,NO APLICA,3.0,2022-12-31,-72.37412756599997,-35.96900983599994,Solares
SAN ANTONIO,CUENCA SOLAR SPA.,FOTOVOLTAICO,NO APLICA,9.0,2020-12-31,-71.53933077799996,-35.846612938999954,Solares
SGT TUCAPEL,RAVENNA SOLAR SPA,FOTOVOLTAICO,NO APLICA,6.8,2021-12-31,-72.09039707699998,-37.14105091799996,Solares
PIQUERO,PIQUERO SPA,FOTOVOLTAICO,NO APLICA,9.0,2018-06-30,-71.44695094899998,-33.297296666999955,Solares
CHACABUCO,INVERSIONES CHACABUCO SPA,FOTOVOLTAICO,NO APLICA,8.999,2017-07-31,-70.71008150499995,-32.95361053299996,Solares
SAMO BAJO,SAMO BAJO SPA,FOTOVOLTAICO,NO APLICA,2.78,2022-06-30,-71.14670848799994,-30.552979525999945,Solares
CATO SOLAR,CATO SOLAR SPA,FOTOVOLTAICO,NO APLICA,2.6,2020-06-30,-72.05542482699997,-36.542444864999936,Solares
MITCHI,GR RUIL SPA,FOTOVOLTAICO,NO APLICA,9.0,2019-03-31,-70.00823419199997,-23.440131108999932,Solares
BERRUECO,BERRUECO ENERGIA SPA,FOTOVOLTAICO,NO APLICA,8.98,2020-12-31,-72.14391128399996,-36.67078531399994,Solares
SAN VICENTE TT,BLUE SOLAR DOCE SPA,FOTOVOLTAICO,NO APLICA,9.0,2020-12-31,-71.12832384899997,-34.349058627999966,Solares
USYA,ACCIONA ENERGIA CHILE HOLDINGS S.A.,FOTOVOLTAICO,NO APLICA,55.0,2015-08-03,-68.84669304099998,-22.48600889299996,Solares
CURACO,SOLAR TI TREINTA Y OCHO SPA,FOTOVOLTAICO,NO APLICA,9.0,2021-06-30,-70.68007646299998,-34.04330813599995,Solares
PATAGUILLA,PATAGUILLA SOLAR SPA,FOTOVOLTAICO,NO APLICA,9.0,2020-06-30,-70.94989863699993,-33.53445829599997,Solares
CAIMI,SOLCOR SPA,FOTOVOLTAICO,NO APLICA,0.194,2019-12-31,-71.41303204999997,-33.30235142299995,Solares
CATEMU,PARQUE SOLAR CATEMU SPA,FOTOVOLTAICO,NO APLICA,1.99,2019-12-31,-70.96428963599993,-32.73374501099994,Solares
PAMPA SOLAR NORTE,ARCADIA GENERACION SOLAR S.A.,FOTOVOLTAICO,NO APLICA,65.8652,2017-09-30,-70.17987069899993,-25.53295152699997,Solares
LOS LIBERTADORES,PV LIBERTADORES SPA,FOTOVOLTAICO,NO APLICA,7.98,2016-12-31,-70.78273915999995,-34.090626880999935,Solares
PUENTE SOLAR,PMGD PUENTE SPA,FOTOVOLTAICO,NO APLICA,3.0,2020-06-30,-70.84330788099999,-33.54970810699996,Solares
QUILLAY,QUILLAY SOLAR SPA,FOTOVOLTAICO,NO APLICA,2.997,2020-06-30,-71.16645984899998,-33.64152348399995,Solares
MONTT SOLAR,CANENCIA ENERGIA SPA,FOTOVOLTAICO,NO APLICA,3.0,2019-03-31,-71.06893397299996,-32.32437704899996,Solares
SALERNO,PMGD SALERNO SPA,FOTOVOLTAICO,NO APLICA,2.8,2020-12-31,-71.43191582899993,-33.90140686199993,Solares
LOS NOGALES,GPG GENERACION DISTRIBUIDA SPA,FOTOVOLTAICO,NO APLICA,2.0,2020-06-30,-71.34368010399999,-30.741186416999938,Solares
SANTA FRANCISCA,CVE PROYECTO DIECISIETE SPA,FOTOVOLTAICO,NO APLICA,6.0,2019-12-31,-70.61379658199996,-30.01748979799993,Solares
ANDES SOLAR II,ANDES SOLAR II SPA,FOTOVOLTAICO,NO APLICA,86.32,2019-06-30,-68.57538607399994,-24.00660581899996,Solares
LAS CABRAS,RCL SOLAR SPA,FOTOVOLTAICO,NO APLICA,2.99,2020-12-31,-71.32301431899998,-34.34879037199994,Solares
SOLAR LA SILLA,ENEL GREEN POWER CHILE S.A.,FOTOVOLTAICO,NO APLICA,1.53,2016-12-31,-70.74372680999994,-29.211369755999957,Solares
VELASCO SOLAR,SANTA BARBARA ENERGY SPA,FOTOVOLTAICO,NO APLICA,1.0,2022-12-31,-72.42075702399995,-37.44670341899996,Solares
CARACOLES,ENEL GREEN POWER CHILE S.A.,FOTOVOLTAICO,NO APLICA,2.7,2021-12-31,-71.48819687599996,-35.69086507399993,Solares
SANTA BLANCA ISLA DE MAIPO,SANTA BLANCA SPA,FOTOVOLTAICO,NO APLICA,2.4,2022-06-30,-70.93034196299993,-33.70927102799993,Solares
LIPANGUE,ESPINOS S.A.,FOTOVOLTAICO,NO APLICA,2.99,2018-12-31,-70.91716662099998,-33.338499903999946,Solares
EL SALITRAL,PSF EL SALITRAL S.A.,FOTOVOLTAICO,NO APLICA,2.97,2015-08-03,-71.02428072999999,-31.20262791099998,Solares
LUNA DEL NORTE,PARQUE SOLAR LUNA DEL NORTE SPA,FOTOVOLTAICO,NO APLICA,2.93928,2015-12-31,-70.68000578299996,-30.04019204499997,Solares
CABILSOL,GR GUAYACAN SPA,FOTOVOLTAICO,NO APLICA,3.0,2018-06-30,-71.10317730099996,-32.466449575999945,Solares
MACHICURA,COLBUN S.A.,FOTOVOLTAICO,NO APLICA,9.0,2019-12-31,-71.40631589799995,-35.731064740999955,Solares
VENTISQUERO SOLAR,CHIMBARONGO SOLAR SPA,FOTOVOLTAICO,NO APLICA,9.0,2020-06-30,-71.02855804199999,-34.74563027099998,Solares
SANTA INES SOLAR,CVE PROYECTO SEIS SPA,FOTOVOLTAICO,NO APLICA,2.95,2020-06-30,-70.86525505399999,-33.12536284199996,Solares
KONDA,KONDA SOLAR SPA,FOTOVOLTAICO,NO APLICA,2.995,2019-06-30,-70.71468808399999,-32.78298201599995,Solares
TIERRA,GR ALERCE ANDINO SPA,FOTOVOLTAICO,NO APLICA,3.9,2020-06-30,-70.26595301999998,-27.52950117599994,Solares
ENAMI SOLAR,ENAMI SOLAR SPA,FOTOVOLTAICO,NO APLICA,5.375,2021-06-30,-70.96366102099995,-32.76587885199996,Solares
CONCON,ABASTIBLE S.A.,FOTOVOLTAICO,NO APLICA,0.1,2022-12-31,-71.48824652299999,-32.928907986999945,Solares
FLORENCIA SOLAR,GENERADORA SOL SOLIV SPA,FOTOVOLTAICO,NO APLICA,9.0,2020-06-30,-71.43436129299994,-31.87850082999995,Solares
SOY SOLAR,GPG GENERACION DISTRIBUIDA SPA,FOTOVOLTAICO,NO APLICA,3.0,2022-12-31,-71.28762659799997,-30.219137478999983,Solares
EL CUERVO,PFV EL CUERVO SPA,FOTOVOLTAICO,NO APLICA,3.0,2021-05-31,-72.02962535399996,-35.01417402399994,Solares
KAUFMANN,AES ANDES S.A.,FOTOVOLTAICO,NO APLICA,0.814,2019-06-30,-70.74741529999994,-33.29659921999996,Solares
EL PIUQUEN,PFV EL PIUQUEN SPA,FOTOVOLTAICO,NO APLICA,3.0,2020-06-30,-72.22421826899995,-36.77305270099998,Solares
LAS CATITAS,PFV LAS CATITAS SPA,FOTOVOLTAICO,NO APLICA,9.0,2019-12-31,-71.63110840299998,-35.80250048999994,Solares
DONA REGINA SOLAR,YANQUI SOLAR SPA,FOTOVOLTAICO,NO APLICA,3.007,2022-12-31,-72.29960427899994,-37.534735619999935,Solares
PITAO,GR PITAO SPA,FOTOVOLTAICO,NO APLICA,9.0,2019-12-31,-71.13921152999995,-34.82509247199994,Solares
PUEBLO HUNDIDO,FOTOVOLTAICA PUEBLO HUNDIDO SPA,FOTOVOLTAICO,NO APLICA,2.8,2022-12-31,-70.87246621099996,-34.37101264399996,Solares
LAS MERCEDES,SONNEDIX FOTOVOLTAICA ALGARROBO SPA,FOTOVOLTAICO,NO APLICA,2.966,2019-12-31,-70.80130528199999,-34.27945134599997,Solares
LORETO SOLAR,FOTOVOLTAICA ACACIA SPA,FOTOVOLTAICO,NO APLICA,2.97,2019-06-30,-71.06328826099997,-34.24349117999998,Solares
LIEBRE DEL VERANO,GUALLATIRI SPA,FOTOVOLTAICO,NO APLICA,9.0,2021-06-30,-70.90022034699996,-33.73291297399993,Solares
LA QUINTA SOLAR,QUINTA SOLAR SPA,FOTOVOLTAICO,NO APLICA,2.9896,2017-12-31,-70.71170621399995,-33.028921810999975,Solares
TIJERAL,TIJERAL SPA,FOTOVOLTAICO,NO APLICA,3.0,2022-06-30,-71.07980269899997,-32.33146745099998,Solares
SOL DE LOS ANDES,AUSTRIANSOLAR CHILE UNO SPA,FOTOVOLTAICO,NO APLICA,89.71,2015-08-03,-69.92355276399996,-26.31823024199997,Solares
LAS CODORNICES,PFV LAS CODORNICES SPA,FOTOVOLTAICO,NO APLICA,2.98,2019-03-31,-72.01813139599994,-36.451820501999975,Solares
EL SHARON,ENEL GREEN POWER CHILE S.A.,FOTOVOLTAICO,NO APLICA,3.0,2021-12-31,-71.33238770299994,-34.070166782999934,Solares
NAZARINO DEL VERANO,SOCOMPA DE VERANO SPA,FOTOVOLTAICO,NO APLICA,3.0,2020-12-31,-71.06179448199998,-33.713972041999966,Solares
MALGARIDA,ACCIONA ENERGIA CHILE HOLDINGS S.A.,FOTOVOLTAICO,NO APLICA,200.68,2013-12-31,-69.94549511599996,-26.27150796799998,Solares
PVP ITIHUE,PARQUE SOLAR ITIHUE SPA,FOTOVOLTAICO,NO APLICA,9.0,2020-12-31,-71.93914324399998,-36.45240551699993,Solares
SAN PEDRO,CR GOIGUE SPA,FOTOVOLTAICO,NO APLICA,3.0,2016-12-31,-71.44139450199998,-33.90165203099997,Solares
EL CERNICALO,PV EL CERNICALO SPA,FOTOVOLTAICO,NO APLICA,1.5,2018-03-31,-72.37291504199999,-36.42841895999993,Solares
ARGOMEDO,GR GUINDO SPA,FOTOVOLTAICO,NO APLICA,7.97,2018-06-30,-71.00594486399996,-34.35695939499993,Solares
ICB,ICB INMOBILIARIA S.A.,FOTOVOLTAICO,NO APLICA,0.3,2021-05-31,-70.69851829999993,-33.34408243599995,Solares
EL BLANCO,EMPRESA ELECTRICA DE AYSEN S.A.,FOTOVOLTAICO,NO APLICA,2.96,2021-06-30,-71.93616835699999,-45.78491749399996,Solares
LEMU,GR ALERCE SPA,FOTOVOLTAICO,NO APLICA,4.97,2018-03-31,-71.79332601199997,-35.614785059999974,Solares
CHANCON,PV CHANCON SPA,FOTOVOLTAICO,NO APLICA,3.0,2018-06-30,-70.82221469599995,-34.09127389599996,Solares
MOYA,SUVAN SOLAR SPA,FOTOVOLTAICO,NO APLICA,9.0,2018-09-30,-72.35353947799996,-37.066919293999945,Solares
ALDEBARAN,SOLAR TI TREINTA Y SIETE SPA,FOTOVOLTAICO,NO APLICA,1.299,2021-06-30,-70.96074392499997,-34.58144990799997,Solares
LAS CABRAS- QUILAMUTA,VERFRUT - SOLARITY,FOTOVOLTAICO,NO APLICA,1.09,2024-06-30,-71.29769822199995,-34.069828808999944,Solares
AMPARO DEL SOL,SONNEDIX PARQUE SOLAR AMPARO DEL SOL SPA,FOTOVOLTAICO,NO APLICA,2.955,2017-12-31,-71.32852091699993,-30.612201745999982,Solares
ALBATROS,PFV ALBATROS SPA,FOTOVOLTAICO,NO APLICA,1.248,2022-12-31,-71.29984379499996,-34.98277298199997,Solares
VIOLETA (RM),GR QUEULAT SPA,FOTOVOLTAICO,NO APLICA,7.3,2020-06-30,-70.88307244899994,-33.54484416099996,Solares
VALLE SOLAR ESTE II,SINERGIA SOLAR SPA,FOTOVOLTAICO,NO APLICA,8.992,2016-07-27,-70.39133227299999,-27.35018331499998,Solares
SANTA AMELIA,BETEL SPA,FOTOVOLTAICO,NO APLICA,3.0,2019-12-31,-71.30897769299997,-34.42428286699993,Solares
LAS PALMAS DEL VERANO SOLAR,CAPURATA DEL VERANO SPA,FOTOVOLTAICO,NO APLICA,2.8,2022-06-30,-71.49490639099997,-33.62469943299993,Solares
PELUMPEN SOLAR,CVE PROYECTO DIECIOCHO SPA,FOTOVOLTAICO,NO APLICA,2.9,2022-12-31,-71.15282106199999,-33.03476810099994,Solares
GRANATE,GRANATE SPA,FOTOVOLTAICO,NO APLICA,9.0,2017-12-31,-71.26505868499999,-30.59059154099998,Solares
LITORAL,LITORAL SOLAR SPA,FOTOVOLTAICO,NO APLICA,9.0,2019-12-31,-71.60240059499995,-33.41821716599998,Solares
COVADONGA,CHUNGUNGO SOLAR SPA,FOTOVOLTAICO,NO APLICA,8.999,2018-09-30,-70.30743422099994,-26.43250794599993,Solares
PELLIN,SOLAR TI QUINCE SPA,FOTOVOLTAICO,NO APLICA,9.0,2020-12-31,-72.08810433699995,-37.14887789799997,Solares
LAGUNILLA,GR PACIFIC PAN DE AZUCAR SPA,FOTOVOLTAICO,NO APLICA,3.0,2016-12-31,-71.11190223099999,-30.50755134599996,Solares
LA COLONIA,ENEL GREEN POWER CHILE S.A.,FOTOVOLTAICO,NO APLICA,9.0,2020-06-30,-70.78254228799995,-33.820272114999966,Solares
BELEN,GR VILLARRICA SPA,FOTOVOLTAICO,NO APLICA,6.0,2021-06-30,-70.81463013099994,-33.34326031599994,Solares
DONA ANTONIA,DONA ANTONIA SOLAR SPA,FOTOVOLTAICO,NO APLICA,79.3579,2015-08-03,-71.16539621099997,-30.471185469999966,Solares
SANTA JULIA,SPV P4 SPA,FOTOVOLTAICO,NO APLICA,3.0,2016-12-31,-71.10394527999995,-32.30107070699995,Solares
TAMARUGO,BAOBAB,FOTOVOLTAICO,NO APLICA,2.95,2020-12-31,-69.64317773699997,-20.368224366999986,Solares
TAMANGO,GR LIUN SPA,FOTOVOLTAICO,NO APLICA,45.836,2021-12-31,-71.92763210099997,-36.02886278399996,Solares
LA ACACIA,LA ACACIA SPA,FOTOVOLTAICO,NO APLICA,8.4397,2016-07-27,-71.08362583499996,-34.48549362299997,Solares
RINCONADA ALCONES,ENEL GREEN POWER CHILE S.A.,FOTOVOLTAICO,NO APLICA,9.0,2019-12-31,-71.72008040799994,-34.37454798899995,Solares
EL PITIO,PV EL PITIO SPA,FOTOVOLTAICO,NO APLICA,2.9901,2018-06-30,-71.69565261099996,-35.97579502399998,Solares
GUANACO AMPLIACION,INCAHUASI ENERGY SPA,FOTOVOLTAICO,NO APLICA,6.0,2021-12-31,-70.85948308599995,-33.56171220799996,Solares
MARAMBIO,PARQUE SOLAR COLINA SPA,FOTOVOLTAICO,NO APLICA,2.7,2022-06-30,-71.23525826199995,-33.767983793999974,Solares
EL GAVIOTIN,PFV EL GAVIOTIN SPA,FOTOVOLTAICO,NO APLICA,9.0,2020-06-30,-71.23226662499997,-29.843361237999943,Solares
DON MARTIN,PARQUE SOLAR ALBOR SPA,FOTOVOLTAICO,NO APLICA,2.75,2022-06-30,-72.21008901099998,-37.59773402899998,Solares
VENTURADA,VENTURADA ENERGIA SPA,FOTOVOLTAICO,NO APLICA,8.98,2020-12-31,-72.13835127199997,-36.67269826799998,Solares
PFV PAINE,PAINE ENERGY SPA,FOTOVOLTAICO,NO APLICA,9.0,2018-06-30,-68.97279062099994,-22.48126435499995,Solares
SOLAR ESPERANZA II,GR ARAUCARIA SPA,FOTOVOLTAICO,NO APLICA,8.99,2017-03-31,-71.54088586399996,-34.33725703899995,Solares
NAHUEN,GR PILO SPA,FOTOVOLTAICO,NO APLICA,9.0,2019-03-31,-71.18769819299996,-33.75089307099995,Solares
PAMPA TIGRE,AR PAMPA SPA,FOTOVOLTAICO,NO APLICA,101.892,2018-06-30,-69.79625321599997,-23.85503583999997,Solares
CHAMPA,ENERGIA RENOVABLE CHAMPA SPA,FOTOVOLTAICO,NO APLICA,1.75,2020-06-30,-70.78527789099996,-33.82921396299997,Solares
TAMAYA SOLAR,ENGIE ENERGIA CHILE S.A.,FOTOVOLTAICO,NO APLICA,112.89,2018-09-30,-70.09011252499994,-22.17203003399993,Solares
MACARENA,CVE PROYECTO VEINTISEIS SPA.,FOTOVOLTAICO,NO APLICA,0.79,2020-06-30,-69.64099215599998,-20.36799747399993,Solares
SANTA ELIZABETH,PSF SANTA ISABEL SPA,FOTOVOLTAICO,NO APLICA,9.0,2020-06-30,-70.90744110099996,-34.313126903999944,Solares
AYLA SOLAR,PFV AYLA SOLAR SPA,FOTOVOLTAICO,NO APLICA,9.0,2020-12-31,-70.74591158299995,-34.12495233399994,Solares
PARQUE ALHUE,MEMBRILLO SOLAR SPA,FOTOVOLTAICO,NO APLICA,6.0,2019-12-31,-71.28035321999994,-34.002701997999964,Solares
DON HUMBERTO,ENEL GREEN POWER CHILE S.A.,FOTOVOLTAICO,NO APLICA,80.8036,2021-06-30,-70.81888147799998,-33.12079093999995,Solares
LA TRAVESIA,PARQUE SOLAR TABOLANGO SPA,FOTOVOLTAICO,NO APLICA,1.4,2020-06-30,-70.35996413899994,-27.445190469999943,Solares
EL FLAMENCO,PFV EL FLAMENCO SPA,FOTOVOLTAICO,NO APLICA,9.0,2019-06-30,-71.52034208499998,-35.685364661999984,Solares
GUARANA,SOLAR TI DIECISEIS SPA,FOTOVOLTAICO,NO APLICA,1.1,2021-06-30,-71.63121675499997,-34.073396472999946,Solares
LOS MAGNOLIOS SOLAR,LITRE SPA,FOTOVOLTAICO,NO APLICA,2.99,2020-06-30,-71.44137388999997,-33.39139560199993,Solares
LA ESTANCIA,GR MELI SPA,FOTOVOLTAICO,NO APLICA,3.0,2019-12-31,-71.07658626499995,-34.02849329899993,Solares
CHALINGA SOLAR,JOAQUIN SOLAR SPA,FOTOVOLTAICO,NO APLICA,2.996,2019-03-31,-70.97238091199995,-31.76106588899995,Solares
LAS GOLONDRINAS,PFV LAS GOLONDRINAS SPA,FOTOVOLTAICO,NO APLICA,9.0,2019-12-31,-71.41249184999998,-35.71958362199996,Solares
MILAN A,GPG GENERACION DISTRIBUIDA SPA,FOTOVOLTAICO,NO APLICA,3.0,2021-12-31,-71.12336323099998,-34.84526746999995,Solares
SAN EMILIO SOLAR I,SAN EMILIO SOLAR SPA,FOTOVOLTAICO,NO APLICA,3.0,2021-12-31,-71.20798640399994,-35.00514168999996,Solares
ROMERIA,PARQUE SOLAR EL SAUCE SPA,FOTOVOLTAICO,NO APLICA,9.0,2019-12-31,-71.06187451999995,-34.984921663999955,Solares
EL SAUCE,CHESTER SOLAR V SPA,FOTOVOLTAICO,NO APLICA,2.94,2018-06-30,-71.37281011699997,-34.07988709099993,Solares
OLIVILLO,ARBOL SPA,FOTOVOLTAICO,NO APLICA,8.85,2016-07-27,-71.39186480999996,-33.289659462999964,Solares
SANTA ESTER,IMPULSO SOLAR SAN JOSE SPA,FOTOVOLTAICO,NO APLICA,2.99,2020-12-31,-71.98719902399995,-36.48755535699996,Solares
ITAHUE SOLAR,COBENA ENERGIA SPA,FOTOVOLTAICO,NO APLICA,2.28,2020-06-30,-71.36268657699998,-35.158200041999976,Solares
EL ZORZAL,PFV EL ZORZAL SPA,FOTOVOLTAICO,NO APLICA,3.0,2020-06-30,-71.52786402599997,-35.300595999999985,Solares
CASABERMEJA,CASA BERMEJA SPA,FOTOVOLTAICO,NO APLICA,6.87,2018-06-30,-70.96800534699997,-33.51572191899993,Solares
CITRINO,SOLAR TI ONCE SPA,FOTOVOLTAICO,NO APLICA,2.8,2019-06-30,-70.90098219199996,-33.56207361999998,Solares
EL LITRE SOLAR,DIANA SOLAR SPA,FOTOVOLTAICO,NO APLICA,9.0,2017-09-30,-70.78190126499999,-33.12794492999996,Solares
CONDOR PETORCA,PARQUE FOTOVOLTAICO LOS BOLDOS SPA,FOTOVOLTAICO,NO APLICA,0.9,2023-12-31,-70.95690316399998,-32.26543908699995,Solares
CASTILLA,SANTA ESTER SOLAR SPA,FOTOVOLTAICO,NO APLICA,2.7054,2021-05-31,-70.54501868099999,-27.89755007599996,Solares
VILLA SECA,PARQUE SOLAR VILLA SECA SPA,FOTOVOLTAICO,NO APLICA,3.0,2019-06-30,-71.81974786899997,-35.865654425999935,Solares
