ID_SUBEST,NOMBRE,PROPIEDAD,TENSION,TIPO,FECHA_CREA,Latitude,Longitude
242,S/E CENTRAL ABANICO,TRANSELEC S.A.,154,DEDICADO,2014-04-12,-37.36474959099996,-71.49068764999998
704,S/E MACUL,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.50623754099996,-70.57436242999995
1807,S/E 640,MINERA ESCONDIDA LTDA.,66,DEDICADO,2014-04-12,-24.264229549999985,-69.05446179999996
2248,S/E NUEVA CHUQUICAMATA,ENGIE ENERGÍA CHILE S.A.,220,NACIONAL,2014-04-12,-22.331449792999933,-68.93452080699996
219,S/E CENTRAL ANTILHUE,GENERADORA ANTILHUE SPA,220,NACIONAL,2014-04-12,-39.80132500099995,-73.18586699999997
681,S/E CALEU,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,<66,ZONAL,2014-04-12,-32.99611800099996,-70.96168299999994
1781,S/E CENTRAL PARQUE SOLAR LOS LOROS,SOLAR LOS LOROS SPA,110,ZONAL,2014-04-12,-27.853854000999945,-70.16894399999995
2221,S/E ANA MARIA,TSGF SPA,220,S/I,2014-04-12,-22.037699531999976,-69.60181483699995
2302,CENTRAL EL TRARO,EDELAYSEN,23,NO APLICA,2014-12-04,-47.228426000999946,-72.62142099999994
2304,S/E MESAMAVIDA,ENERGIA EÓLICA MESAMAVIDA SPA,<66,ZONAL,2014-04-12,-37.49063366299998,-72.46011446199998
913,S/E CORDILLERA (EL TENIENTE),CODELCO CHILE - DIVISIÓN EL TENIENTE,110,DEDICADO,2014-04-12,-34.08768700099995,-70.45544699999994
798,S/E SAN ANTONIO,CHILQUINTA TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-33.60139700099995,-71.60332899999997
1863,S/E EL COBRE (ENGIE),ENGIE ENERGÍA CHILE S.A.,220,NACIONAL,2014-04-12,-23.454024000999937,-69.38444999999996
2276,S/E TCBB,EMPRESA ELECTRICA EL PINAR SPA,<66,DEDICADO,2014-04-12,-37.16474155599997,-72.07459214199997
938,S/E MONTE AGUILA (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,66,ZONAL,2014-04-12,-37.08814289399993,-72.44383580999994
774,S/E AGUA SANTA,CHILQUINTA TRANSMISIÓN S.A.,220,ZONAL,2014-04-12,-33.07627900099993,-71.54198499999995
277,S/E CENTRAL GUACOLDA,GUACOLDA ENERGÍA SPA,220,DEDICADO,2014-04-12,-28.46613032099998,-71.25766710999994
1840,S/E CENTRO,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-23.67250882099995,-70.39411475999998
248,TAP OFF MARIA DOLORES,CMPC PULP SPA.,220,DEDICADO,2014-04-12,-37.37612300099994,-72.42164099999997
2392,S/E QUELVO,PARQUE SOLAR QUILMO SPA,<66,S/I,2014-04-12,-36.70979304799994,-72.12791124499995
965,S/E MINERA LA CANDELARIA,GNL QUINTERO S.A.,110,DEDICADO,2014-04-12,-27.529504000999964,-70.30352999999997
872,S/E ATACAMA KOZAN,SOCIEDAD CONTRACTUAL MINERA ATACAMA KOZAN,110,DEDICADO,2014-04-12,-27.50494200099996,-70.27129799999994
1813,S/E ALTO NORTE,COMPLEJO METALÚRGICO ALTONORTE S.A.,110,DEDICADO,2014-04-12,-23.82569400099993,-70.32026599999995
225,S/E MAIPO,ALFA TRANSMISORA DE ENERGÍA S.A.,220,NACIONAL,2014-04-12,-33.71609800099998,-70.69173999999998
846,S/E LAS BALANDRAS,LITORAL TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-33.38531900099997,-71.67858899999999
1119,S/E PRINCIPAL MINA NAVIO,MELON S.A,<66,DEDICADO,2014-04-12,-32.671082000999945,-71.19658899999996
1789,S/E CENTRAL CARDONES SOLAR I,CENTRAL CARDONES S.A.,110,NACIONAL,2014-04-12,-27.48800400099998,-70.38558199999994
2337,S/E INCA DE ORO,COLBÚN S.A.,<66,DEDICADO,2014-04-12,-26.58600982499996,-69.96029134299994
655,S/E RANGUILI,CGE TRANSMISIÓN S.A.,<66,ZONAL,2014-04-12,-34.86839600099995,-71.75265699999994
1763,S/E SEWELL,CODELCO CHILE - DIVISIÓN EL TENIENTE,110,DEDICADO,2014-04-12,-34.08668200099993,-70.38346699999994
1625,S/E LA LAJA ENERGIA COYANCO,ENERGÍA COYANCO S.A.,110,DEDICADO,2014-04-12,-33.58107800099998,-70.42033699999996
2072,TAP OFF MAYACA,CHILQUINTA TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-32.866567000999964,-71.18104999999997
2157,S/E QUILMO II,COOPERATIVA DE CONSUMO DE ENERGÍA ELÉCTRICA CHILLÁN LTDA.,66,ZONAL,2014-04-12,-36.64496100099996,-72.10131199999995
578,S/E LOS MOLLES,TRANSELEC S.A.,66,ZONAL,2014-04-12,-30.74369300099994,-70.58698199999998
1927,S/E SE021-A,SOCIEDAD QUÍMICA Y MINERA DE CHILE S.A.,66,DEDICADO,2014-04-12,-22.217900810999936,-69.65187218999995
2018,S/E SANTA BARBARA,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66,ZONAL,2014-04-12,-37.65240700099997,-72.03426299999995
1999,S/E CENTRAL LA MINA,COLBÚN S.A.,66,S/I,2014-04-12,-35.828120000999945,-70.73889099999997
958,S/E GRANEROS INDURA,INDURA,66,ZONAL,2014-04-12,-34.080432153999936,-70.71531200999993
1698,S/E CENTRAL EL ARRAYAN,PARQUE EÓLICO EL ARRAYÁN SPA,<66,S/I,2014-04-12,-30.56183600099996,-71.69034699999997
593,S/E VALLENAR,TRANSELEC S.A.,110,ZONAL,2014-04-12,-28.56338018099996,-70.77873521999999
384,S/E CARAMPANGUE,CGE TRANSMISIÓN S.A,66,ZONAL,2014-04-12,-37.25678813099995,-73.23395988999994
498,S/E EL MANCO,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-37.04020087099997,-73.13193726999998
882,S/E PELLETS,COMPAÑÍA MINERA DEL PACÍFICO S.A.,110,DEDICADO,2014-04-12,-28.479094000999964,-71.24567399999995
1772,S/E DALCAHUE,Propietario: SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110,ZONAL,2014-04-12,-42.35955500099993,-73.71819299999999
2308,CENTRAL SANTA BARBARA,EDELAYSEN,23,NO APLICA,2014-12-04,-42.847554000999935,-72.79591399999998
822,S/E QUINTA,"COOPERATIVA DE ABASTECIMIENTO DE ENERGÍA ELÉCTRICA CURICO LTDA.

",66,ZONAL,2014-04-12,-34.79622700099998,-71.06784399999998
292,S/E CENTRAL LA HIGUERA,HIDROELÉCTRICA LA HIGUERA S.A.,220,DEDICADO,2014-04-12,-34.75248800099996,-70.71368799999993
299,S/E CENTRAL CHACABUQUITO,COLBÚN S.A.,<66,ZONAL,2014-04-12,-32.85361600099998,-70.50577499999997
1936,S/E SULFUROS,MINERA ESCONDIDA LTDA.,220,DEDICADO,2014-04-12,-24.251909000999945,-69.09617999999995
944,S/E LAUTARO (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,66,ZONAL,2014-04-12,-38.52538200099997,-72.43208999999996
425,S/E LORETO,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.26363000099997,-71.02953099999996
431,S/E PUNITAQUI,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-30.855514980999946,-71.24332720999996
1824,S/E CAPRICORNIO,ENGIE ENERGÍA CHILE S.A.,110,ZONAL,2014-04-12,-23.45737300099995,-70.21596599999998
1833,S/E CENTRAL MEJILLONES,ENGIE ENERGÍA CHILE S.A.,220,DEDICADO,2014-04-12,-23.09026400099998,-70.41132899999997
2286,S/E SOL DEL DESIERTO,PARQUE FOTOVOLTAICO SOL DEL DESIERTO SPA,220,NACIONAL,2014-04-12,-22.205227777999937,-69.56933585399997
236,S/E CENTRAL CAPULLO,EMPRESA ELÉCTRICA CAPULLO S.A.,66,DEDICADO,2014-04-12,-40.81897200099996,-72.40013099999999
1708,S/E RUCATAYO,TRANSRUCATAYO S.A.,220,DEDICADO,2014-04-12,-40.61910100099993,-72.70618599999995
376,S/E ALONSO DE RIBERA,CGE TRANSMISIÓN S.A.,154,ZONAL,2014-04-12,-36.80493100099994,-73.03355299999998
710,S/E PANAMERICANA,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.530243000999974,-70.71112099999993
2368,S/E SANTA ESTER SOLAR,SANTA ESTER SOLAR SPA,<66,NACIONAL,2014-04-12,-27.898553036999942,-70.54573388199998
2010,S/E TEN GIS,TRANSMISORA ELÉCTRICA DEL NORTE S.A.,220,S/I,2014-04-12,-23.091464000999963,-70.41029099999997
505,S/E CHONCHI,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110,ZONAL,2014-04-12,-42.627077000999975,-73.80644499999994
889,S/E CELULOSA PACIFICO,CMPC PULP SPA.,220,DEDICADO,2014-04-12,-37.79301600099996,-72.48420499999997
1880,S/E HAMBURGO,MINERA ESCONDIDA LTDA.,66,DEDICADO,2014-04-12,-24.29885000099995,-69.07391999999999
2227,S/E PALLATA,AR TCHAMMA SPA,220,DEDICADO,2014-04-12,-22.484326158999977,-69.42615075799995
1769,S/E CENTRAL RENAICO (ESPINOS S.A.),ESPINOS S.A.,<66,DEDICADO,2014-04-12,-37.81383572399994,-72.41554491299996
417,S/E TUNICHE,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.11967100099997,-70.75384699999995
661,S/E SANTA ROSA (CGE),CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-33.98964794099993,-71.31166456999995
789,S/E PANQUEHUE,CHILQUINTA TRANSMISIÓN S.A.,<66,ZONAL,2014-04-12,-32.791883000999974,-70.83003499999995
1945,TAP OFF 538,MINERA ESCONDIDA LTDA.,<66,DEDICADO,2014-04-12,-24.346173000999958,-69.05753999999996
2165,S/E ANGOSTURA,COLBÚN S.A.,220,DEDICADO,2014-04-12,-37.70906205099993,-71.82106709499993
638,S/E HUALTE,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-36.42844700099994,-72.37223599999999
834,S/E VIZCACHAS,TRANSMISORA ELÉCTRICA CORDILLERA SPA,110,ZONAL,2014-04-12,-33.57463896099995,-70.50827654999995
896,S/E KM 21,CODELCO CHILE - DIVISIÓN ANDINA,66,DEDICADO,2014-04-12,-33.03520100099996,-70.25324399999994
571,S/E EL SALADO,TRANSELEC S.A.,110,ZONAL,2014-04-12,-26.427254000999937,-70.32077799999996
1921,S/E PUNTA NEGRA,MINERA ESCONDIDA LTDA.,66,DEDICADO,2014-04-12,-24.38109028099996,-68.91874515999996
1871,S/E ESMERALDA,EMPRESA DE TRANSMISIÓN ELÉCTRICA TRANSEMEL S.A.,220,ZONAL,2014-04-12,-23.67335400099995,-70.38876699999997
2095,S/E PV CERRO DOMINADOR,CERRO DOMINADOR CSP S.A.,<66,DEDICADO,2014-04-12,-22.786442000999955,-69.47928799999994
2263,S/E CENTRAL EOLICA ALENA,AR ALENA SPA,<66,DEDICADO,2014-04-12,-37.485269184999936,-72.55602791299998
866,S/E SAG 2,ANGLO AMERICAN LOS BRONCES,66,DEDICADO,2014-04-12,-33.14801700099997,-70.29040999999995
606,S/E PUNTA COLORADA,TRANSELEC S.A.,220,NACIONAL,2014-04-12,-29.36694000099993,-71.04797399999995
1701,S/E BOMBEO 2,MANTOVERDE S.A.,110,DEDICADO,2014-04-12,-26.55146100099995,-70.49998999999997
2375,S/E LA PUNA,AES ANDES S.A.,345,INTERNACIONAL,2014-04-12,-24.140526000999955,-66.89505599999995
2331,S/E LOS VARONES,BESALCO TRANSMISIÓN SPA,220,ZONAL,2014-04-12,-37.452493398999934,-72.31981753699995
319,S/E CENTRAL FLORIDA 1 (SCM),ASOC. DE CANAL. SOCIEDAD DEL CANAL DE MAIPO,<66,ZONAL,2014-04-12,-33.54779200099995,-70.54531099999997
1795,S/E NUEVA PAN DE AZUCAR,INTERCHILE S.A.,500,NACIONAL,2014-04-12,-30.120626880999964,-71.21578488999995
1739,TAP OFF TALTAL,TRANSELEC S.A.,220,DEDICADO,2014-04-12,-25.099009445999968,-70.33088461999995
519,S/E PICHIRROPULLI,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66,ZONAL,2014-04-12,-40.16042000099998,-72.88789199999997
203,S/E CENTRAL QUELTEHUES,"AES ANDES S.A.
AES ANDES S.A.

AES ANDES S.A.

AES ANDES S.A.

",110,DEDICADO,2014-04-12,-33.812146000999974,-70.21891899999997
2212,S/E ANDES SOLAR II,ANDES SOLAR II SPA,<66,DEDICADO,2014-04-12,-24.015104592999933,-68.58102376199997
493,S/E MALLOA NUEVA,CGE TRANSMISIÓN S.A.,154,ZONAL,2014-04-12,-34.45882600099998,-70.95882999999998
721,S/E SAN PABLO,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.42644200099994,-70.77143899999999
1984,S/E TARAPACA,TRANSELEC S.A.,220,NACIONAL,2014-04-12,-20.806503000999957,-70.19211799999994
2130,S/E SAUZAL 60HZ,PACIFIC HYDRO CHILE S.A.,66,DEDICADO,2014-04-12,-34.25164399199997,-70.63195329999996
367,S/E ILLAPEL,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-31.624054000999934,-71.14697399999994
616,S/E ALTO DEL CARMEN,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-28.75468447099996,-70.48643507999998
1816,S/E ANGAMOS,EMPRESA ELÉCTRICA ANGAMOS SPA,220,DEDICADO,2014-04-12,-23.06789600099995,-70.36887599999994
1895,S/E LLAMARA,MINERA ESCONDIDA LTDA.,66,DEDICADO,2014-04-12,-21.130736000999946,-69.58093799999995
440,S/E PIDUCO,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-35.43559000099998,-71.66650499999997
390,S/E CHOAPA,CGE TRANSMISIÓN S.A.,220,DEDICADO,2014-04-12,-31.93776700099994,-71.47695599999997
313,S/E CENTRAL LOS OLIVOS,ESPINOS S.A.,110,DEDICADO,2014-04-12,-31.93636700099995,-71.47615299999995
1843,S/E CHACA,ENGIE ENERGÍA CHILE S.A.,<66,DEDICADO,2014-04-12,-18.88740300099994,-70.11439999999993
411,S/E TALCA,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-35.43683800099996,-71.63999499999994
795,S/E REÑACA,CHILQUINTA TRANSMISIÓN S.A.,<66,ZONAL,2014-04-12,-32.97998900099998,-71.52902899999998
2101,S/E CUNCO,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110,DEDICADO,2014-04-12,-38.93209000099995,-72.12619299999994
632,S/E CONSTITUCION,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-35.36371000099996,-72.40271499999994
2180,S/E BOMBEO 3 (SGO),CAITAN SPA,66,DEDICADO,2014-04-12,-22.849541000999977,-70.10591799999997
1915,S/E PACIFICO,PARQUE FOTOVOLTAICO NUEVO QUILLAGUA SPA,220,ZONAL,2014-04-12,-20.205757000999935,-70.14392199999998
2123,S/E PARGUA,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,220,NACIONAL,2014-04-12,-41.778130000999965,-73.50203599999998
462,S/E POLPAICO (CEMENTO POLPAICO),CEMENTO POLPAICO S.A.,66,ZONAL,2014-04-12,-36.977530000999934,-73.17447399999998
479,S/E MARGA MARGA,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-33.024423000999946,-71.54639699999996
969,S/E LA COIPA,CIA. MINERA MANTOS DE ORO,220,DEDICADO,2014-04-12,-26.82764900099994,-69.26764599999996
1901,S/E MARIA ELENA,GRACE S.A.,110,NACIONAL,2014-04-12,-22.214254640999968,-69.57835568999997
2291,CENTRAL CHAITEN,EDELAYSEN,23,NO APLICA,2014-12-04,-42.94801700099998,-72.66843499999999
397,S/E LINARES,CGE TRANSMISIÓN S.A.,154,ZONAL,2014-04-12,-35.84519400099998,-71.62844299999995
1045,TAP OFF ALTO MELIPILLA (CGE),CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-33.69112001999997,-71.23596559999999
1673,S/E CENTRAL TALINAY ORIENTE,PARQUE TALINAY ORIENTE S.A.,220,DEDICADO,2014-04-12,-30.863594000999967,-71.59840699999995
528,S/E DEGAN,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110,DEDICADO,2014-04-12,-42.14477900099996,-73.71505599999995
2190,S/E CENTRAL NALCAS,HIDROENERSUR S.A.,<66,DEDICADO,2014-04-12,-40.89507283399996,-72.34032190199997
2197,S/E SECCIONADORA RIO MALLECO,TRANSELEC S.A.,220,NACIONAL,2014-04-12,-38.04206800099996,-72.28514299999995
927,S/E RENGO (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,66,ZONAL,2014-04-12,-34.40843500099993,-70.86858399999994
921,S/E LOS ANDES (FFCC),CHILQUINTA TRANSMISIÓN S.A.,<66,ZONAL,2014-04-12,-32.82900000099994,-70.59299999999996
1857,S/E COLOSO,MINERA ESCONDIDA LTDA.,220,DEDICADO,2014-04-12,-23.76385000099998,-70.47075799999993
1851,S/E COLLAHUASI SALA ELECTRICA 3501,COMPAÑÍA DOÑA INÉS DE COLLAHUASI SCM,<66,DEDICADO,2014-04-12,-20.97798100099993,-68.59180999999995
2051,S/E CENTRAL ANCOA,HIDROELÉCTRICA EMBALSE ANCOA SPA,<66,S/I,2014-04-12,-35.85238000099997,-71.18667899999997
684,S/E CHENA,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,220,NACIONAL,2014-04-12,-33.52666400099997,-70.72613999999999
690,S/E LA CISTERNA,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.52356377099994,-70.66788784999994
780,S/E CONCON,CHILQUINTA TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-32.93349400099993,-71.47391499999998
1968,TAP OFF LLANOS,ATACAMA MINERALS CHILE S.C.M.,66,DEDICADO,2014-04-12,-23.906617363999946,-69.78720852199996
2036,S/E CONCHI,GEOTÉRMICA DEL NORTE S.A.,220,DEDICADO,2014-04-12,-21.984824000999936,-68.72196099999996
2254,S/E DIGUA,ELÉCTRICA DIGUA SPA,<66,S/I,2014-04-12,-36.257267000999946,-71.55252199999995
473,S/E PARRAL,CGE TRANSMISIÓN S.A.,154,ZONAL,2014-04-12,-36.13291900099995,-71.80525199999994
860,S/E PHI,ANGLO AMERICAN LOS BRONCES,<66,DEDICADO,2014-04-12,-33.21105500099998,-70.34048799999994
1804,S/E 415,MINERA ESCONDIDA LTDA.,<66,DEDICADO,2014-04-12,-24.34780479099993,-69.08689232999996
2285,ISLA MEULIN,SAGESA,23,NO APLICA,2014-12-04,-42.42705000099994,-73.31589399999996
1663,S/E PILAUCO,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,220,ZONAL,2014-04-12,-40.57488600099998,-73.08285199999995
264,S/E CENTRAL LAJA,AES ANDES S.A.,<66,ZONAL,2014-04-12,-37.16902000099998,-72.40868599999999
353,S/E EJERCITO,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-36.815474000999984,-73.06395699999996
1746,S/E SECCIONADORA LO AGUIRRE,TRANSELEC S.A.,500,NACIONAL,2014-04-12,-33.44005082099994,-70.89773496999999
302,S/E CENTRAL COYA,PACIFIC HYDRO CHILE S.A.,66,DEDICADO,2014-04-12,-34.204954000999976,-70.52598999999998
405,S/E SAN FRANCISCO DE MOSTAZAL,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-33.98159400099996,-70.70186499999994
802,S/E SAN SEBASTIAN,CHILQUINTA TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-33.51797300099997,-71.59789299999994
909,S/E POTRERILLOS,CODELCO CHILE - DIVISIÓN EL SALVADOR,110,DEDICADO,2014-04-12,-26.43982000099993,-69.48181799999998
1860,S/E DESALANT,AGUAS ANTOFAGASTA S.A.,110,DEDICADO,2014-04-12,-23.542908000999944,-70.39862099999993
2307,S/E LLANOS DEL VIENTO,AR LLANOS DEL VIENTO SPA,<66,DEDICADO,2014-04-12,-23.764451269999935,-70.00235956499995
2347,S/E MONTENEGRO,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,154,ZONAL,2014-04-12,-36.75654888699995,-72.09485482799994
850,S/E LINARES NORTE,CHILQUINTA TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-35.826600000999974,-71.64373799999998
356,S/E EL PEÑON,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-30.143364000999952,-71.22850599999998
1884,S/E K1,CODELCO CHILE - DIVISIÓN CHUQUICAMATA,110,DEDICADO,2014-04-12,-22.304481000999942,-68.89471199999997
245,S/E CENTRAL CIPRESES,TRANSELEC S.A.,154,DEDICADO,2014-04-12,-35.78638800099998,-70.81243999999998
707,S/E MOVIL,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.47926513799996,-70.66764698999998
1810,S/E ACL,"ECOMETALES LIMITED, AGENCIA EN CHILE",110,DEDICADO,2014-04-12,-22.30238331099997,-68.83910785999996
2251,S/E ATACAMA SOLAR II,ATACAMA SOLAR S.A.,<66,S/I,2014-04-12,-20.51711400099998,-69.44872899999996
777,S/E CASABLANCA,CHILQUINTA TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-33.315482000999964,-71.41779799999995
272,S/E CENTRAL MONTE REDONDO,EÓLICA MONTE REDONDO SPA,220,DEDICADO,2014-04-12,-31.061361370999972,-71.61252168999994
2283,S/E MALGARIDA I,ACCIONA ENERGÍA CHILE HOLDINGS S.A.,<66,DEDICADO,2014-04-12,-26.26945211499998,-69.96002899799998
1837,S/E CENTRAL SOLAR PAS3,POZO ALMONTE SOLAR 3 S.A.,<66,DEDICADO,2014-04-12,-20.25165600099996,-69.75884599999995
1632,S/E LOS SAUCES,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66,ZONAL,2014-04-12,-37.98654570099996,-72.86687557999994
1646,S/E ANTUCO (TRANSELEC),TRANSELEC S.A.,220,DEDICADO,2014-04-12,-37.31088700099997,-71.62885599999998
1759,S/E CENTRAL PAMPA NORTE,ENEL GREEN POWER CHILE S.A.,<66,DEDICADO,2014-04-12,-25.54017000099998,-70.19570199999998
222,S/E CENTRAL CANDELARIA,COLBÚN S.A.,220,NACIONAL,2014-04-12,-34.03466800099994,-70.61359499999998
1127,S/E SEAT EL SOL,METRO REGIONAL DE VALPARAÍSO S.A.,110,DEDICADO,2014-04-12,-33.039954000999955,-71.42395399999998
1054,TAP OFF IMPULSION,GUACOLDA ENERGÍA SPA,110,ZONAL,2014-04-12,-27.205446666999933,-70.36127072999994
1784,S/E SECCIONADORA FRANCISCO,CONEJO SOLAR SPA,220,DEDICADO,2014-04-12,-25.543345000999977,-70.31441999999998
0,S/E ZONA PRESA,S/I,66,DEDICADO,2014-04-12,-38.03743200099996,-71.47543999999994
962,S/E FIBRANOVA,MASISA S.A.,66,ZONAL,2014-04-12,-37.04189300099995,-72.39552799999996
701,S/E LORD COCHRANE,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.446146030999955,-70.65486142999998
2245,S/E PATILLOS,COMPAÑÍA MINERA TECK QUEBRADA BLANCA S.A.,<66,DEDICADO,2014-04-12,-20.783713948999942,-70.18291718199998
1728,S/E ALTO BONITO,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110,ZONAL,2014-04-12,-41.51078800099998,-73.06114799999995
935,S/E NIQUEN (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,66,ZONAL,2014-04-12,-36.29552000099994,-71.90274099999993
724,S/E SANTA RAQUEL,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.549963530999946,-70.60344937999997
2273,S/E CAMPOS DEL SOL,ENEL GREEN POWER CHILE S.A.,220,DEDICADO,2014-04-12,-27.05293716899996,-69.91653378899997
2305,CALETA ANDRADE,EDELAYSEN,23,NO APLICA,2014-12-04,-45.15436028099998,-73.50861332699998
2301,S/E PUELCHE SUR,AR PUELCHE SUR SPA,<66,DEDICADO,2014-04-12,-41.03306536699995,-72.99788832799999
295,S/E CENTRAL TOTORAL 1,NORVIND S.A.,66,ZONAL,2014-04-12,-31.346567000999983,-71.59574599999996
1939,S/E TAMARUGAL,ENGIE ENERGÍA CHILE S.A.,66,ZONAL,2014-04-12,-20.430413000999977,-69.69425199999995
387,S/E CURANILAHUE,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-37.473354160999975,-73.35217035999995
842,S/E MASISA,SAGESA S.A.,66,DEDICADO,2014-04-12,-37.041837000999976,-72.39582899999994
886,S/E ROMERAL (CMP),COMPAÑÍA MINERA DEL PACÍFICO S.A.,110,ZONAL,2014-04-12,-29.73306200099995,-71.22751999999997
1877,S/E GNL MEJILLONES,SOCIEDAD GNL MEJILLONES S.A.,<66,DEDICADO,2014-04-12,-23.06056500099993,-70.36636799999997
1716,S/E CIRUELITO,COOPERATIVA DE CONSUMO DE ENERGÍA ELÉCTRICA CHILLÁN LTDA.,<66,ZONAL,2014-04-12,-36.741552000999945,-71.82212999999996
373,S/E ALAMEDA,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.16791400099993,-70.72631199999995
2013,S/E CENTRAL NUEVA RENCA,GENERADORA METROPOLITANA SPA,<66,DEDICADO,2014-04-12,-33.41857400099997,-70.68763799999994
2380,S/E ESTANCILLA,CHILQUINTA TRANSMISIÓN S.A.,<66,S/I,2014-04-12,-32.80869503099996,-70.96262722099993
2143,S/E CENTRAL PAJONALES,PRIME ENERGÍA QUICKSTART SPA,<66,DEDICADO,2014-04-12,-29.113917000999948,-70.91439399999996
434,S/E PADRE LAS CASAS,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-38.77397900099993,-72.60812299999998
941,S/E COLLIPULLI (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,66,DEDICADO,2014-04-12,-37.94810800099998,-72.45058899999998
899,S/E MINA,CODELCO CHILE - DIVISIÓN ANDINA,66,DEDICADO,2014-04-12,-33.148433000999944,-70.28482599999995
581,S/E PAN DE AZUCAR,TRANSELEC S.A.,220,NACIONAL,2014-04-12,-29.977060000999984,-71.27750099999997
1924,S/E QUIANI,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-18.428782000999945,-70.29455199999995
2314,CENTRAL MANIHUALES,EDELAYSEN,23,NO APLICA,2014-12-04,-45.15329800099994,-72.14250699999997
2087,S/E CENTRAL DEGAÑ 2,GENERACIÓN DE ENERGÍA NUEVA DEGAN SPA,<66,DEDICADO,2014-04-12,-42.14512000099995,-73.71408499999995
1620,S/E MARIQUINA,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,<66,ZONAL,2014-04-12,-39.55092900099993,-72.90988999999996
658,S/E SAN CARLOS,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-36.43404000099997,-71.95104499999997
2076,S/E SANTA ISABEL,CGE TRANSMISIÓN S.A.,220,NACIONAL,2014-04-12,-35.48176264699998,-71.34714748799996
652,S/E PORTEZUELO,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-34.347722000999966,-71.61313899999993
508,S/E EL EMPALME,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110,ZONAL,2014-04-12,-41.58433300099995,-73.22243399999996
2224,S/E LLANQUIHUE,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66,NACIONAL,2014-04-12,-41.28332639299998,-73.00665330999993
502,S/E CORRAL,S/E CORRAL,66,ZONAL,2014-04-12,-39.89690800099993,-73.41797299999996
